Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Buy Prices,Sell Prices
INSECTICID,4,3,1,159066,"22, 17, 119, 274","14, 54, 322, 688"
INSPIRISYS,7,0,7,-72329,"73, 68, 60, 42, 83, 66, 39","49, 46, 45, 30, 41, 47, 20"
INTELLECT,2,1,1,38623,"122, 112","54, 315"
INTENTECH,3,1,2,33363,"88, 36, 24","60, 26, 63"
INTLCONV,0,0,0,0,,
INVENTURE,3,2,1,102111,"1, 1, 1","2, 1, 4"
IOB,8,2,6,43467,"63, 102, 78, 44, 30, 16, 12, 11","160, 72, 50, 32, 22, 11, 9, 28"
IOC,4,2,2,82349,"48, 41, 96, 57","34, 108, 70, 147"
IOLCP,5,2,3,73967,"23, 23, 49, 69, 458","17, 60, 126, 48, 325"
IONEXCHANG,0,0,0,0,,
IPCALAB,5,2,3,69469,"64, 40, 396, 258, 1000","39, 104, 282, 681, 710"
IPL,1,0,1,-9125,296,210
IRB,8,2,6,31363,"13, 21, 15, 10, 25, 15, 11, 9","8, 15, 11, 26, 14, 10, 5, 23"
IRCON,1,1,0,48252,38,97
IRCTC,0,0,0,0,,
IRFC,1,1,0,64366,24,77
IRIS,1,1,0,50518,86,237
IRISDOREME,0,0,0,0,,
IRMENERGY,0,0,0,0,,
ISEC,1,1,0,49225,242,641
ISFT,5,1,4,21638,"380, 210, 86, 54, 140","200, 142, 48, 170, 98"
ISGEC,0,0,0,0,,
ISMTLTD,6,1,5,8992,"22, 30, 12, 10, 13, 7","62, 22, 9, 7, 10, 4"
ITC,0,0,0,0,,
ITDC,2,1,1,46922,"231, 209","129, 636"
ITDCEM,6,3,3,139334,"39, 10, 17, 15, 65, 50","27, 26, 12, 43, 30, 163"
ITI,5,0,5,-43519,"49, 37, 23, 115, 95","34, 27, 16, 82, 69"
IVC,5,1,4,9414,"24, 23, 19, 14, 3","17, 17, 13, 8, 9"
IVP,4,3,1,180079,"19, 36, 124, 38","56, 94, 83, 132"
IWEL,1,1,0,53318,939,2684
IZMO,6,2,4,60637,"75, 50, 18, 21, 9, 22","36, 38, 13, 16, 23, 57"
J&KBANK,3,1,2,32301,"81, 41, 18","60, 30, 46"
JAGRAN,5,1,4,12906,"74, 60, 107, 63, 40","51, 44, 64, 46, 104"
JAGSNPHARM,4,1,3,19273,"9, 17, 13, 30","23, 12, 10, 22"
JAIBALAJI,5,2,3,93725,"85, 215, 37, 16, 16","218, 127, 27, 11, 55"
JAICORPLTD,6,2,4,69149,"167, 79, 63, 50, 116, 84","122, 56, 46, 128, 76, 243"
JAIPURKURT,2,1,1,43905,"14, 8","10, 21"
JAMNAAUTO,5,2,3,71305,"10, 6, 63, 45, 32","8, 17, 41, 24, 83"
JASH,2,1,1,46388,"138, 99","101, 273"
JAYAGROGN,4,3,1,142860,"34, 26, 58, 100","19, 65, 160, 291"
JAYBARMARU,3,2,1,101704,"9, 39, 40","22, 20, 128"
JAYNECOIND,6,1,5,494,"13, 7, 6, 6, 5, 4","32, 5, 4, 4, 4, 2"
JAYSREETEA,4,2,2,100328,"46, 100, 77, 44","134, 72, 53, 129"
JBCHEPHARM,3,3,0,149178,"20, 34, 170","52, 87, 494"
JBMA,5,4,1,204812,"3, 6, 62, 75, 88","7, 19, 160, 56, 240"
JCHAC,4,2,2,99251,"50, 221, 131, 1358","145, 150, 386, 1017"
JETAIRWAYS,9,3,6,143445,"194, 308, 248, 403, 306, 29, 31, 102, 66","554, 217, 703, 283, 224, 14, 121, 71, 47"
JETFREIGHT,3,1,2,70145,"15, 11, 6","10, 7, 22"
JHS,6,2,4,82714,"31, 16, 39, 7, 34, 19","22, 41, 17, 26, 24, 13"
JINDALPHOT,6,2,4,62421,"73, 42, 78, 51, 36, 13","49, 114, 58, 36, 15, 37"
JINDALPOLY,6,2,4,66726,"69, 216, 200, 371, 257, 625","175, 157, 145, 235, 741, 454"
JINDALSAW,9,3,6,88338,"42, 210, 152, 132, 76, 53, 93, 86, 58","110, 153, 114, 89, 50, 140, 67, 46, 150"
JINDALSTEL,9,4,5,160980,"152, 427, 159, 80, 70, 180, 116, 122, 389","415, 305, 86, 53, 205, 97, 82, 336, 1028"
JINDRILL,4,1,3,16785,"348, 185, 137, 73","240, 126, 91, 190"
JINDWORLD,3,2,1,133914,"12, 8, 48","8, 33, 125"
JIOFIN,0,0,0,0,,
JISLDVREQS,4,2,2,99702,"34, 29, 43, 7","25, 83, 21, 20"
JISLJALEQS,5,2,3,63035,"66, 75, 61, 7, 41","171, 52, 26, 19, 27"
JITFINFRA,5,1,4,58648,"49, 24, 8, 8, 132","35, 18, 3, 6, 568"
JKCEMENT,3,3,0,141784,"59, 188, 676","148, 470, 1851"
JKIL,4,2,2,74419,"90, 214, 137, 96","257, 126, 75, 244"
JKLAKSHMI,5,3,2,136201,"31, 107, 71, 340, 242","88, 61, 190, 196, 692"
JKPAPER,4,2,2,76800,"17, 35, 142, 96","46, 25, 74, 261"
JKTYRE,6,3,3,106137,"11, 15, 111, 90, 76, 64","27, 40, 75, 58, 41, 166"
JLHL,0,0,0,0,,
JMA,3,1,2,53226,"38, 25, 22","24, 18, 70"
JMFINANCIL,4,1,3,17753,"29, 18, 47, 94","18, 12, 123, 67"
JOCIL,2,1,1,39796,"153, 100","92, 273"
JPASSOCIAT,10,4,6,174063,"181, 56, 93, 73, 48, 14, 9, 8, 3, 8","96, 161, 67, 52, 26, 9, 29, 5, 7, 22"
JPOLYINVST,3,0,3,-29614,"85, 14, 19","57, 7, 13"
JPPOWER,6,0,6,-71552,"38, 35, 15, 5, 4, 2","26, 26, 10, 4, 2, 1"
JSL,6,3,3,131498,"60, 42, 20, 35, 41, 119","44, 22, 58, 24, 110, 330"
JSWENERGY,6,2,4,89112,"54, 44, 94, 73, 47, 341","39, 121, 62, 43, 168, 238"
JSWHL,5,3,2,125649,"256, 1140, 616, 510, 1921","753, 646, 403, 1291, 4812"
JSWINFRA,0,0,0,0,,
JSWSTEEL,5,3,2,166383,"34, 70, 308, 262, 189","99, 175, 217, 146, 718"
JTEKTINDIA,5,3,2,138321,"9, 51, 110, 86, 67","31, 131, 71, 39, 175"
JTLIND,0,0,0,0,,
JUBLFOOD,3,2,1,89130,"122, 101, 272","85, 254, 755"
JUBLINDS,3,1,2,27052,"162, 40, 263","103, 104, 169"
JUBLINGREA,0,0,0,0,,
JUBLPHARMA,5,2,3,66404,"83, 145, 75, 404, 472","216, 98, 198, 187, 344"
JUSTDIAL,3,0,3,-27470,"1269, 766, 547","845, 556, 372"
JWL,4,2,2,69413,"43, 11, 16, 13","31, 28, 8, 32"
JYOTHYLAB,6,3,3,119184,"19, 17, 40, 214, 169, 118","13, 44, 102, 159, 123, 312"
JYOTISTRUC,10,3,7,116409,"76, 78, 20, 19, 13, 10, 3, 2, 2, 9","51, 47, 61, 12, 8, 5, 2, 1, 6, 31"
KABRAEXTRU,4,2,2,98514,"20, 86, 68, 54","51, 60, 42, 177"
KAJARIACER,3,1,2,29291,"17, 579, 440","12, 367, 1175"
KAKATCEM,2,1,1,40320,"77, 308","201, 227"
KALAMANDIR,0,0,0,0,,
KALYANIFRG,5,3,2,146548,"51, 150, 89, 272, 130","134, 107, 282, 173, 385"
KALYANKJIL,0,0,0,0,,
KAMATHOTEL,7,3,4,141083,"37, 93, 64, 36, 49, 40, 28","120, 69, 38, 107, 33, 17, 86"
KAMDHENU,7,4,3,187601,"18, 8, 21, 90, 59, 39, 156","13, 26, 62, 48, 37, 112, 393"
KAMOPAINTS,0,0,0,0,,
KANANIIND,6,2,4,127734,"5, 4, 5, 3, 2, 1","4, 12, 4, 2, 1, 6"
KANORICHEM,5,3,2,119183,"34, 18, 30, 73, 33","25, 47, 76, 44, 85"
KANPRPLA,0,0,0,0,,
KANSAINER,2,2,0,108123,"15, 79","44, 207"
KAPSTON,1,1,0,48341,138,355
KARMAENG,3,2,1,104311,"12, 12, 12","40, 9, 29"
KARURVYSYA,3,2,1,99489,"23, 64, 34","58, 42, 104"
KAVVERITEL,4,2,2,93592,"39, 32, 17, 2","104, 14, 11, 6"
KAYA,2,0,2,-19989,"817, 416","543, 279"
KAYNES,0,0,0,0,,
KBCGLOBAL,4,1,3,26984,"3, 4, 3, 3","2, 10, 2, 2"
KCP,3,1,2,38680,"18, 99, 64","52, 72, 43"
KCPSUGIND,2,1,1,40080,"16, 33","42, 24"
KDDL,3,1,2,31616,"478, 369, 162","324, 262, 431"
KEC,7,4,3,175043,"33, 101, 53, 36, 126, 300, 271","83, 62, 32, 118, 322, 186, 727"
KECL,4,1,3,24123,"21, 17, 18, 14","14, 45, 13, 10"
KEEPLEARN,2,1,1,48355,"2, 1","1, 4"
KEI,4,2,2,68957,"14, 25, 17, 349","35, 17, 11, 927"
KELLTONTEC,3,0,3,-37351,"53, 36, 24","33, 17, 16"
KERNEX,7,1,6,29101,"128, 93, 79, 56, 37, 24, 18","90, 63, 59, 38, 26, 13, 66"
KESORAMIND,10,4,6,162852,"85, 197, 76, 66, 47, 68, 58, 48, 29, 60","225, 133, 54, 45, 139, 50, 42, 31, 79, 176"
KEYFINSERV,4,1,3,33496,"118, 62, 44, 30","45, 42, 30, 105"
KFINTECH,0,0,0,0,,
KHADIM,2,1,1,53015,"478, 116","342, 346"
KHAICHEM,0,0,0,0,,
KHAITANLTD,6,2,4,59755,"51, 17, 8, 18, 39, 20","32, 11, 22, 48, 23, 14"
KHANDSE,2,0,2,-13748,"19, 15","14, 11"
KICL,4,1,3,16557,"1700, 2397, 1785, 1281","1185, 1545, 956, 3294"
KILITCH,2,0,2,-20281,"72, 58","41, 42"
KIMS,0,0,0,0,,
KINGFA,1,0,1,-6441,771,570
KIOCL,1,1,0,50622,107,280
KIRIINDUS,7,3,4,148459,"129, 11, 138, 120, 110, 495, 415","376, 28, 100, 78, 382, 365, 283"
KIRLOSBROS,6,4,2,193483,"100, 188, 133, 159, 116, 324","262, 128, 347, 87, 401, 850"
KIRLOSENG,4,2,2,91169,"55, 237, 196, 114","147, 173, 145, 332"
KIRLOSIND,3,2,1,87281,"57, 644, 667","148, 448, 1714"
KIRLPNU,0,0,0,0,,
KITEX,3,0,3,-23307,"330, 301, 110","232, 224, 82"
KKCL,4,2,2,84359,"120, 260, 200, 157","334, 193, 126, 420"
KMSUGAR,5,0,5,-64842,"23, 14, 3, 1, 9","12, 5, 2, 1, 6"
KNRCON,6,2,4,56235,"4, 5, 13, 8, 120, 107","3, 13, 9, 5, 89, 271"
KOHINOOR,4,2,2,165173,"62, 47, 29, 8","46, 30, 75, 42"
KOKUYOCMLN,3,1,2,24736,"11, 41, 83","29, 31, 40"
KOLTEPATIL,3,2,1,84775,"26, 124, 174","67, 83, 452"
KOPRAN,5,2,3,111464,"29, 9, 20, 34, 28","18, 30, 14, 25, 94"
KOTAKBANK,3,2,1,83683,"151, 96, 339","84, 256, 872"
KOTARISUG,3,1,2,45205,"13, 7, 12","10, 19, 9"
KOTHARIPET,4,0,4,-39009,"9, 8, 30, 17","6, 6, 22, 11"
KOTHARIPRO,5,2,3,88599,"42, 94, 78, 95, 75","106, 69, 249, 62, 55"
KPIGREEN,0,0,0,0,,
KPIL,0,0,0,0,,
KPITTECH,1,1,0,54193,63,178
KPRMILL,4,3,1,135914,"3, 9, 135, 97","8, 25, 68, 275"
KRBL,7,2,5,74854,"6, 20, 537, 384, 334, 285, 246","21, 58, 337, 282, 221, 135, 180"
KREBSBIO,1,0,1,-14551,132,68
KRIDHANINF,3,1,2,20275,"59, 40, 2","37, 24, 6"
KRISHANA,1,1,0,59970,25,72
KRITI,3,1,2,43176,"7, 4, 116","5, 12, 86"
KRITIKA,2,2,0,129032,"2, 4","7, 11"
KRITINUT,0,0,0,0,,
KRSNAA,1,0,1,-8345,608,426
KSB,5,2,3,69595,"154, 285, 206, 607, 569","109, 202, 545, 425, 1484"
KSCL,2,1,1,38651,"30, 505","76, 351"
KSHITIJPOL,2,1,1,66917,"5, 7","16, 5"
KSL,6,3,3,112067,"52, 40, 141, 293, 215, 197","36, 103, 361, 201, 127, 536"
KSOLVES,0,0,0,0,,
KTKBANK,3,2,1,102861,"56, 102, 63","149, 76, 189"
KUANTUM,1,1,0,45296,44,115
L&TFH,5,2,3,68051,"59, 161, 134, 112, 61","163, 121, 92, 48, 165"
LAGNAM,2,1,1,35362,"12, 8","8, 21"
LAL,0,0,0,0,,
LALPATHLAB,1,1,0,47485,890,2297
LAMBODHARA,4,1,3,19221,"167, 57, 44, 28","107, 40, 32, 71"
LANDMARK,0,0,0,0,,
LAOPALA,4,2,2,73078,"3, 2, 243, 182","2, 5, 179, 474"
LASA,4,1,3,9606,"30, 17, 69, 56","23, 45, 44, 26"
LATENTVIEW,0,0,0,0,,
LATTEYS,3,2,1,176682,"5, 3, 6","3, 10, 32"
LAURUSLABS,1,1,0,54098,80,227
LAXMICOT,2,1,1,93679,"14, 8","10, 34"
LAXMIMACH,4,3,1,158975,"583, 1736, 6079, 2852","1687, 4666, 4044, 8634"
LCCINFOTEC,5,1,4,8587,"1, 0, 0, 0, 5","0, 0, 0, 1, 2"
LEMONTREE,1,1,0,52732,23,63
LEXUS,2,1,1,68251,"37, 9","23, 33"
LFIC,4,2,2,73090,"38, 19, 47, 88","28, 48, 118, 61"
LGBBROSLTD,5,3,2,134209,"28, 79, 43, 310, 220","79, 55, 107, 163, 652"
LGBFORGE,7,2,5,80532,"3, 1, 6, 4, 4, 3, 3","1, 5, 4, 2, 3, 2, 9"
LGHL,1,1,0,69200,15,47
LIBAS,3,0,3,-29282,"38, 32, 23","26, 24, 14"
LIBERTSHOE,5,3,2,138410,"146, 43, 82, 175, 106","106, 112, 220, 117, 305"
LICHSGFIN,3,1,2,28662,"188, 529, 464","478, 377, 320"
LICI,0,0,0,0,,
LIKHITHA,0,0,0,0,,
LINC,3,1,2,37080,"370, 238, 184","270, 144, 521"
LINCOLN,1,0,1,-9369,211,148
LINDEINDIA,3,3,0,163684,"144, 274, 613","451, 748, 1560"
LLOYDSENGG,0,0,0,0,,
LLOYDSME,0,0,0,0,,
LODHA,1,1,0,48719,534,1378
LOKESHMACH,4,2,2,105567,"25, 82, 72, 25","71, 55, 53, 80"
LORDSCHLO,0,0,0,0,,
LOTUSEYE,1,1,0,61336,22,65
LOVABLE,3,1,2,32157,"274, 103, 60","174, 58, 165"
LOYALTEX,0,0,0,0,,
LPDC,5,1,4,112489,"5, 2, 3, 1, 8","4, 2, 2, 6, 6"
LT,2,2,0,98100,"391, 811","1030, 2075"
LTFOODS,0,0,0,0,,
LTIM,1,1,0,47072,1799,4684
LTTS,2,1,1,47856,"1679, 1283","1161, 3706"
LUMAXIND,5,3,2,151688,"164, 88, 355, 1814, 1085","117, 295, 948, 1278, 2748"
LUMAXTECH,4,4,0,221274,"4, 21, 58, 86","11, 57, 166, 259"
LUPIN,4,1,3,18582,"1740, 904, 835, 644","1161, 640, 619, 1621"
LUXIND,2,1,1,42401,"1373, 1152","945, 3106"
LXCHEM,0,0,0,0,,
LYKALABS,6,1,5,13903,"51, 19, 12, 60, 28, 20","38, 14, 35, 39, 18, 12"
LYPSAGEMS,3,0,3,-28662,"46, 5, 4","31, 3, 3"
M&M,6,3,3,109841,"188, 145, 96, 355, 606, 436","122, 94, 257, 923, 285, 1093"
M&MFIN,5,3,2,120116,"32, 31, 87, 274, 130","23, 79, 217, 186, 336"
MAANALU,6,2,4,59001,"5, 2, 1, 12, 8, 7","3, 1, 3, 9, 4, 20"
MACPOWER,2,1,1,40473,"150, 60","98, 159"
MADHAV,4,2,2,78169,"14, 48, 30, 24","37, 36, 19, 67"
MADHUCON,8,3,5,120917,"43, 39, 108, 14, 34, 8, 3, 6","30, 118, 81, 46, 19, 4, 7, 4"
MADRASFERT,4,2,2,91676,"8, 21, 24, 15","21, 15, 14, 49"
MAGADSUGAR,2,0,2,-16171,"99, 90","66, 66"
MAGNUM,8,2,6,152175,"15, 6, 4, 4, 2, 6, 4, 4","10, 4, 3, 2, 13, 5, 3, 13"
MAHABANK,5,2,3,75817,"23, 48, 40, 28, 11","60, 35, 29, 20, 31"
MAHAPEXLTD,3,1,2,27100,"120, 87, 63","82, 57, 159"
MAHASTEEL,1,0,1,-8863,82,60
MAHEPC,0,0,0,0,,
MAHESHWARI,1,0,1,-9169,80,57
MAHLIFE,4,2,2,85756,"52, 119, 90, 71","147, 82, 64, 190"
MAHLOG,2,1,1,39233,"526, 275","330, 748"
MAHSCOOTER,5,3,2,130914,"298, 79, 401, 2778, 2505","205, 220, 1048, 2050, 7139"
MAHSEAMLES,8,4,4,164839,"316, 71, 180, 97, 88, 194, 130, 358","191, 180, 119, 72, 251, 97, 365, 973"
MAITHANALL,3,2,1,94397,"34, 483, 471","91, 352, 1328"
MALLCOM,0,0,0,0,,
MALUPAPER,3,1,2,78923,"16, 11, 7","12, 8, 28"
MANAKALUCO,2,1,1,41612,"6, 4","4, 12"
MANAKCOAT,5,3,2,155051,"7, 7, 5, 4, 17","4, 21, 2, 12, 49"
MANAKSIA,4,2,2,117628,"33, 52, 62, 35","128, 39, 46, 93"
MANAKSTEEL,4,2,2,95004,"9, 25, 22, 11","22, 18, 15, 34"
MANALIPETC,3,1,2,48474,"11, 20, 19","8, 10, 64"
MANAPPURAM,2,1,1,47622,"31, 19","22, 54"
MANGALAM,5,2,3,119916,"6, 14, 12, 6, 32","16, 10, 9, 5, 147"
MANGCHEFER,3,1,2,26573,"14, 41, 34","35, 30, 24"
MANGLMCEM,5,3,2,136832,"59, 101, 269, 220, 168","157, 278, 195, 150, 455"
MANINDS,9,4,5,165408,"159, 32, 83, 60, 69, 66, 56, 45, 97","114, 84, 229, 44, 48, 40, 41, 133, 252"
MANINFRA,6,2,4,63145,"18, 15, 27, 18, 17, 91","14, 40, 20, 11, 43, 68"
MANKIND,0,0,0,0,,
MANOMAY,0,0,0,0,,
MANORAMA,0,0,0,0,,
MANORG,1,0,1,-8051,474,340
MANUGRAPH,3,1,2,27709,"138, 37, 10","88, 23, 27"
MANYAVAR,1,0,1,-7412,1272,926
MAPMYINDIA,0,0,0,0,,
MARALOVER,4,2,2,76272,"18, 6, 28, 14","11, 16, 17, 37"
MARATHON,2,1,1,33333,"121, 52","75, 137"
MARICO,1,1,0,44522,28,69
MARINE,3,2,1,122200,"19, 40, 33","66, 28, 91"
MARKSANS,7,3,4,133661,"11, 6, 2, 50, 38, 17, 54","31, 4, 2, 32, 28, 46, 166"
MARSHALL,2,1,1,48076,"20, 7","14, 19"
MARUTI,4,2,2,72359,"1424, 1187, 3795, 7662","972, 3063, 9730, 5470"
MASFIN,0,0,0,0,,
MASKINVEST,3,0,3,-33226,"42, 33, 45","30, 24, 34"
MASTEK,6,3,3,107468,"302, 140, 202, 143, 387, 265","212, 366, 137, 363, 190, 679"
MATRIMONY,2,1,1,47476,"664, 387","485, 1102"
MAWANASUG,6,2,4,53329,"34, 25, 15, 7, 43, 30","24, 17, 10, 18, 29, 76"
MAXESTATES,0,0,0,0,,
MAXHEALTH,0,0,0,0,,
MAXIND,0,0,0,0,,
MAYURUNIQ,3,1,2,26746,"426, 230, 206","310, 150, 515"
MAZDA,1,1,0,47064,308,797
MAZDOCK,0,0,0,0,,
MBAPL,2,1,1,43999,"17, 13","11, 37"
MBECL,9,2,7,57281,"39, 236, 109, 53, 5, 5, 4, 7, 4","118, 176, 78, 38, 4, 3, 12, 5, 3"
MBLINFRA,6,2,4,169815,"72, 34, 228, 135, 27, 5","50, 128, 163, 77, 19, 23"
MCDOWELL-N,5,1,4,6562,"272, 168, 156, 553, 436","177, 98, 113, 384, 1118"
MCL,1,0,1,-16873,93,41
MCLEODRUSS,5,2,3,84626,"64, 222, 185, 153, 4","186, 166, 133, 97, 13"
MCX,2,2,0,105796,"500, 856","1351, 2331"
MEDANTA,0,0,0,0,,
MEDICAMEQ,0,0,0,0,,
MEDICO,0,0,0,0,,
MEDPLUS,0,0,0,0,,
MEGASOFT,5,2,3,83406,"16, 9, 12, 7, 34","9, 7, 9, 20, 88"
MEGASTAR,0,0,0,0,,
MELSTAR,9,3,6,85171,"8, 3, 3, 6, 4, 2, 2, 3, 2","5, 2, 8, 4, 2, 1, 5, 2, 6"
MENONBE,2,1,1,39835,"89, 38","65, 100"
MEP,4,0,4,-43179,"46, 19, 18, 20","31, 13, 11, 12"
METROBRAND,0,0,0,0,,
METROPOLIS,0,0,0,0,,
MFSL,2,2,0,92695,"140, 365","355, 933"
MGEL,1,0,1,-8379,26,19
MGL,0,0,0,0,,
MHLXMIRU,0,0,0,0,,
MHRIL,3,1,2,29034,"193, 134, 111","136, 96, 280"
MICEL,9,2,7,173299,"526, 94, 43, 25, 13, 46, 3, 3, 14","379, 56, 27, 17, 9, 28, 2, 23, 38"
MIDHANI,1,1,0,50150,127,337
MINDACORP,3,2,1,95214,"20, 148, 73","54, 110, 199"
MINDTECK,2,0,2,-18433,"75, 51","52, 38"
MIRCELECTR,6,2,4,57941,"19, 12, 5, 11, 8, 19","13, 9, 14, 4, 22, 12"
MIRZAINT,9,2,7,9217,"28, 35, 12, 10, 96, 66, 44, 277, 59","20, 21, 9, 25, 53, 37, 126, 35, 43"
MITCON,2,1,1,36981,"60, 40","35, 101"
MITTAL,0,0,0,0,,
MKPL,1,1,0,45139,1,2
MMFL,5,3,2,136620,"36, 38, 233, 425, 276","26, 112, 587, 167, 765"
MMP,1,1,0,44165,82,206
MMTC,4,1,3,16840,"595, 35, 17, 42","426, 21, 42, 31"
MODIRUBBER,3,1,2,101966,"46, 32, 78","33, 154, 56"
MODISONLTD,0,0,0,0,,
MOHITIND,3,1,2,87452,"45, 10, 4","27, 7, 17"
MOIL,4,2,2,83627,"131, 105, 137, 143","94, 264, 102, 406"
MOKSH,2,1,1,51074,"5, 23","13, 15"
MOL,0,0,0,0,,
MOLDTECH,2,1,1,41339,"52, 42","35, 111"
MOLDTKPAC,2,1,1,40676,"256, 199","172, 527"
MONARCH,1,1,0,46863,243,610
MONTECARLO,3,1,2,48156,"424, 272, 165","305, 133, 552"
MORARJEE,6,1,5,1768,"13, 18, 45, 25, 13, 10","10, 13, 30, 14, 9, 29"
MOREPENLAB,5,1,4,43835,"6, 4, 20, 18, 49","4, 3, 15, 65, 36"
MOTHERSON,4,2,2,72644,"4, 9, 53, 39","3, 23, 25, 98"
MOTILALOFS,3,2,1,91644,"77, 711, 648","194, 525, 1788"
MOTOGENFIN,1,1,0,49392,13,32
MPHASIS,4,2,2,90719,"243, 377, 1041, 861","161, 1036, 664, 2600"
MPSLTD,3,1,2,31259,"56, 38, 477","39, 106, 319"
MRF,1,1,0,45370,2210,5746
MRO-TEK,4,2,2,383727,"23, 5, 24, 25","17, 64, 18, 67"
MRPL,6,2,4,61157,"49, 40, 82, 55, 37, 35","36, 108, 60, 38, 26, 91"
MSPL,6,2,4,98878,"22, 59, 17, 15, 6, 8","71, 43, 13, 10, 4, 22"
MSTCLTD,2,2,0,137158,"112, 275","298, 1061"
MSUMI,0,0,0,0,,
MTARTECH,0,0,0,0,,
MTEDUCARE,5,0,5,-40156,"131, 71, 12, 8, 5","96, 52, 8, 6, 3"
MTNL,7,1,6,-3876,"104, 79, 67, 48, 31, 15, 8","66, 56, 48, 35, 22, 10, 22"
MUFIN,0,0,0,0,,
MUKANDLTD,8,3,5,113484,"90, 23, 48, 32, 52, 35, 68, 22","64, 67, 33, 22, 29, 91, 45, 66"
MUKTAARTS,5,1,4,4362,"50, 35, 52, 46, 24","37, 26, 33, 32, 59"
MUNJALAU,3,0,3,-28601,"49, 46, 42","36, 34, 26"
MUNJALSHOW,3,1,2,29712,"49, 55, 235","31, 142, 175"
MURUDCERA,3,2,1,89000,"14, 16, 17","36, 10, 48"
MUTHOOTCAP,3,0,3,-31607,"962, 540, 366","710, 251, 260"
MUTHOOTFIN,2,2,0,102742,"114, 451","293, 1274"
MVGJL,0,0,0,0,,
NACLIND,1,0,1,-8890,39,27
NAGAFERT,6,1,5,2761,"22, 12, 13, 4, 12, 11","13, 9, 9, 10, 9, 8"
NAGREEKCAP,7,2,5,133084,"74, 24, 25, 20, 10, 9, 6","52, 16, 17, 14, 47, 7, 19"
NAGREEKEXP,5,3,2,155598,"24, 6, 9, 8, 8","18, 15, 29, 5, 22"
NAHARCAP,7,3,4,126832,"47, 39, 65, 122, 91, 74, 66","32, 109, 193, 90, 63, 51, 180"
NAHARINDUS,5,1,4,8999,"159, 32, 64, 61, 27","105, 82, 44, 40, 18"
NAHARPOLY,4,2,2,78211,"24, 11, 13, 43","16, 31, 33, 27"
NAHARSPING,7,2,5,60533,"25, 106, 57, 105, 90, 46, 349","74, 78, 157, 74, 56, 26, 249"
NAM-INDIA,2,1,1,47736,"253, 182","175, 525"
NARMADA,1,1,0,52038,12,32
NATCOPHARM,3,1,2,44423,"27, 11, 808","17, 34, 576"
NATHBIOGEN,1,0,1,-10483,310,206
NATIONALUM,5,2,3,87217,"54, 34, 81, 46, 32","33, 96, 60, 34, 94"
NAUKRI,1,1,0,48328,325,851
NAVA,4,2,2,78381,"69, 98, 84, 51","200, 72, 34, 132"
NAVINFLUOR,4,3,1,161905,"56, 25, 36, 708","36, 68, 123, 1952"
NAVKARCORP,2,0,2,-19548,"33, 64","18, 47"
NAVNETEDUL,3,2,1,84951,"20, 57, 137","51, 144, 101"
NAZARA,0,0,0,0,,
NBCC,3,1,2,25568,"105, 66, 23","75, 43, 58"
NBIFIN,1,0,1,-6939,1634,1220
NCC,7,4,3,195845,"38, 35, 29, 16, 80, 29, 69","97, 19, 20, 44, 55, 89, 215"
NCLIND,4,1,3,21915,"31, 23, 116, 89","19, 59, 86, 54"
NDGL,1,0,1,-15008,910,527
NDL,4,2,2,95175,"12, 4, 12, 7","7, 10, 7, 25"
NDLVENTURE,0,0,0,0,,
NDRAUTO,0,0,0,0,,
NDTV,7,1,6,-7641,"129, 101, 43, 118, 61, 51, 35","85, 68, 113, 88, 46, 34, 26"
NECCLTD,0,0,0,0,,
NECLIFE,9,3,6,105252,"25, 15, 21, 14, 31, 28, 19, 14, 25","15, 42, 16, 37, 22, 21, 14, 40, 17"
NELCAST,2,1,1,43468,"48, 43","35, 115"
NELCO,5,2,3,75933,"33, 84, 54, 243, 195","97, 57, 39, 135, 513"
NEOGEN,0,0,0,0,,
NESCO,2,2,0,102724,"61, 141","158, 385"
NESTLEIND,1,1,0,48136,576,1495
NETWEB,0,0,0,0,,
NETWORK18,4,0,4,-44619,"196, 84, 35, 29","143, 43, 21, 18"
NEULANDLAB,4,2,2,84354,"107, 780, 532, 1326","301, 570, 283, 3474"
NEWGEN,2,1,1,65659,"112, 87","53, 319"
NEXTMEDIA,6,2,4,97390,"13, 3, 22, 8, 6, 6","32, 13, 14, 5, 4, 4"
NFL,6,3,3,127913,"83, 24, 39, 29, 25, 50","44, 78, 27, 18, 70, 126"
NGIL,1,0,1,-11126,152,99
NGLFINE,0,0,0,0,,
NH,2,1,1,38025,"307, 213","227, 541"
NHPC,3,1,2,31202,"31, 25, 21","23, 18, 54"
NIACL,4,1,3,18497,"190, 168, 118, 97","114, 109, 80, 255"
NIBL,4,1,3,20335,"8, 23, 8, 9","21, 17, 5, 5"
NIITLTD,4,2,2,71398,"111, 26, 59, 79","51, 69, 44, 202"
NIITMTS,0,0,0,0,,
NILAINFRA,3,1,2,25264,"8, 5, 5","5, 4, 12"
NILASPACES,1,0,1,-6667,1,1
NILKAMAL,4,2,2,81418,"78, 289, 121, 1430","234, 183, 306, 934"
NINSYS,0,0,0,0,,
NIPPOBATRY,3,1,2,40093,"217, 138, 453","150, 395, 324"
NIRAJ,1,0,1,-7366,38,28
NITCO,5,2,3,92911,"34, 15, 42, 29, 18","19, 41, 23, 20, 66"
