Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Buy Prices,Sell Prices
IMPEXFERRO,7,3,4,54927,"19, 6, 8, 5, 4, 1, 0","39, 13, 6, 3, 3, 1, 1"
INCREDIBLE,3,1,2,22446,"62, 54, 25","43, 123, 18"
INDBANK,5,4,1,155534,"8, 4, 8, 7, 23","6, 13, 16, 15, 49"
INDHOTEL,4,3,1,91869,"45, 60, 44, 90","93, 44, 94, 191"
INDIACEM,7,2,5,19710,"98, 80, 60, 146, 126, 108, 82","71, 57, 124, 106, 90, 74, 169"
INDIAGLYCO,4,2,2,48714,"55, 101, 279, 228","111, 65, 209, 499"
INDIAMART,0,0,0,0,,
INDIANB,8,4,4,107509,"127, 102, 233, 193, 101, 104, 280, 62","86, 225, 169, 143, 218, 225, 187, 136"
INDIANCARD,2,1,1,40861,"54, 120","143, 86"
INDIANHUME,5,1,4,-3785,"71, 30, 289, 256, 175","40, 66, 204, 182, 121"
INDIGO,2,2,0,69441,"903, 1199","1890, 2627"
INDIGOPNTS,1,0,1,-8701,1679,1177
INDNIPPON,4,1,3,11654,"62, 85, 424, 364","41, 210, 298, 190"
INDOAMIN,0,0,0,0,,
INDOBORAX,0,0,0,0,,
INDOCO,3,1,2,24645,"39, 19, 224","21, 50, 163"
INDORAMA,5,3,2,108907,"20, 34, 16, 28, 17","43, 23, 40, 21, 42"
INDOSTAR,3,0,3,-24189,"416, 282, 182","294, 211, 131"
INDOTECH,8,3,5,78498,"292, 157, 134, 86, 72, 163, 95, 201","202, 115, 97, 63, 165, 95, 232, 421"
INDOTHAI,5,2,3,43693,"13, 37, 25, 27, 185","26, 26, 14, 18, 458"
INDOWIND,8,3,5,54716,"20, 20, 6, 4, 4, 6, 3, 14","43, 12, 3, 3, 9, 4, 7, 9"
INDRAMEDCO,2,1,1,23684,"28, 55","57, 40"
INDSWFTLAB,5,2,3,54187,"29, 52, 29, 38, 75","61, 37, 77, 26, 56"
INDSWFTLTD,9,3,6,66036,"30, 15, 30, 6, 6, 5, 5, 3, 3","19, 33, 20, 4, 4, 10, 4, 2, 7"
INDTERRAIN,3,1,2,15659,"134, 37, 34","77, 28, 73"
INDUSINDBK,3,2,1,42916,"41, 1252, 630","86, 351, 1287"
INDUSTOWER,4,2,2,48030,"156, 292, 230, 164","337, 190, 153, 355"
INFIBEAM,2,2,0,83009,"9, 16","21, 35"
INFOBEAN,1,1,0,41495,70,163
INFOMEDIA,4,1,3,20602,"33, 3, 3, 4","23, 7, 3, 3"
INFY,3,2,1,52498,"219, 163, 360","155, 327, 721"
INGERRAND,3,1,2,24667,"309, 690, 597","230, 517, 1384"
INOXGREEN,0,0,0,0,,
INOXWIND,5,2,3,51476,"49, 37, 25, 10, 28","34, 27, 17, 21, 70"
INSECTICID,6,4,2,124601,"22, 17, 119, 274, 369, 298","14, 35, 272, 573, 208, 688"
INSPIRISYS,7,1,6,-26097,"73, 68, 60, 42, 83, 66, 39","49, 46, 45, 30, 41, 47, 78"
INTELLECT,4,2,2,55817,"122, 203, 170, 112","270, 150, 116, 239"
INTENTECH,3,1,2,33363,"88, 36, 24","60, 26, 63"
INTLCONV,0,0,0,0,,
INVENTURE,3,2,1,89480,"1, 1, 1","2, 1, 3"
IOB,8,2,6,27763,"63, 102, 78, 44, 30, 16, 12, 11","127, 72, 50, 32, 22, 11, 9, 28"
IOC,4,2,2,60897,"48, 41, 96, 57","34, 91, 70, 130"
IOLCP,5,2,3,43140,"23, 23, 49, 69, 458","17, 49, 101, 48, 325"
IONEXCHANG,0,0,0,0,,
IPCALAB,5,2,3,35306,"64, 40, 396, 258, 1000","39, 81, 282, 571, 710"
IPL,1,0,1,-9125,296,210
IRB,8,2,6,4028,"13, 21, 15, 10, 25, 15, 11, 9","8, 15, 11, 20, 14, 10, 5, 20"
IRCON,1,1,0,34709,38,81
IRCTC,0,0,0,0,,
IRFC,1,1,0,32090,24,50
IRIS,1,1,0,50518,86,237
IRISDOREME,0,0,0,0,,
IRMENERGY,0,0,0,0,,
ISEC,1,1,0,44551,242,601
ISFT,5,2,3,32018,"380, 210, 86, 54, 140","775, 142, 48, 109, 98"
ISGEC,1,1,0,30916,506,1032
ISMTLTD,7,1,6,-21720,"22, 49, 30, 12, 10, 13, 7","46, 34, 22, 9, 7, 10, 4"
ITC,1,1,0,32002,217,446
ITDC,2,1,1,15776,"231, 209","129, 422"
ITDCEM,6,3,3,69836,"39, 10, 17, 15, 65, 50","27, 22, 12, 33, 30, 106"
ITI,5,0,5,-43519,"49, 37, 23, 115, 95","34, 27, 16, 82, 69"
IVC,6,3,3,96835,"24, 23, 36, 19, 14, 3","17, 53, 27, 13, 28, 9"
IVP,4,3,1,83814,"19, 36, 124, 38","38, 76, 83, 78"
IWEL,1,1,0,35548,939,2096
IZMO,6,2,4,30363,"75, 50, 18, 21, 9, 22","36, 38, 13, 16, 19, 48"
J&KBANK,4,2,2,57503,"81, 41, 18, 32","60, 30, 40, 67"
JAGRAN,5,1,4,12906,"74, 60, 107, 63, 40","51, 44, 64, 46, 104"
JAGSNPHARM,4,1,3,12976,"9, 17, 13, 30","20, 12, 10, 22"
JAIBALAJI,5,2,3,55084,"85, 215, 37, 16, 16","210, 127, 27, 11, 37"
JAICORPLTD,7,3,4,70043,"167, 79, 63, 50, 60, 116, 84","122, 56, 46, 107, 128, 76, 187"
JAIPURKURT,2,1,1,41110,"14, 8","10, 20"
JAMNAAUTO,5,2,3,46899,"10, 6, 63, 45, 32","8, 15, 41, 24, 69"
JASH,2,1,1,25443,"138, 99","101, 205"
JAYAGROGN,4,3,1,91841,"34, 26, 58, 100","19, 56, 128, 213"
JAYBARMARU,4,3,1,87664,"9, 39, 40, 61","18, 20, 85, 128"
JAYNECOIND,8,2,6,33196,"13, 7, 13, 10, 6, 6, 5, 4","32, 18, 8, 7, 4, 4, 4, 2"
JAYSREETEA,4,2,2,53308,"46, 100, 77, 44","98, 72, 53, 98"
JBCHEPHARM,3,3,0,104505,"20, 34, 170","45, 77, 341"
JBMA,5,4,1,139321,"3, 6, 62, 75, 88","5, 14, 141, 56, 194"
JCHAC,4,3,1,95079,"50, 221, 131, 1358","101, 150, 300, 2836"
JETAIRWAYS,9,4,5,87473,"194, 308, 248, 437, 306, 29, 31, 102, 66","452, 621, 514, 309, 224, 14, 65, 71, 47"
JETFREIGHT,3,1,2,17880,"15, 11, 6","10, 7, 12"
JHS,7,3,4,112858,"31, 16, 39, 7, 34, 19, 18","22, 39, 17, 26, 24, 13, 36"
JINDALPHOT,8,4,4,113848,"73, 42, 78, 51, 69, 36, 13, 287","49, 89, 58, 119, 42, 15, 29, 714"
JINDALPOLY,6,2,4,53586,"69, 216, 200, 371, 257, 625","143, 157, 145, 235, 741, 454"
JINDALSAW,9,3,6,46866,"42, 210, 152, 132, 76, 53, 93, 86, 58","97, 153, 114, 89, 50, 112, 67, 46, 117"
JINDALSTEL,9,4,5,88136,"152, 427, 159, 80, 70, 180, 116, 122, 389","348, 305, 86, 53, 153, 97, 82, 244, 849"
JINDRILL,4,1,3,1840,"348, 185, 137, 73","240, 126, 91, 154"
JINDWORLD,3,2,1,66606,"12, 8, 48","8, 17, 125"
JIOFIN,0,0,0,0,,
JISLDVREQS,4,2,2,84596,"34, 29, 43, 7","25, 83, 21, 17"
JISLJALEQS,6,4,2,106486,"66, 75, 61, 7, 41, 34","134, 52, 126, 14, 27, 72"
JITFINFRA,5,1,4,58648,"49, 24, 8, 8, 132","35, 18, 3, 6, 568"
JKCEMENT,3,3,0,94794,"59, 188, 676","120, 387, 1386"
JKIL,4,2,2,46818,"90, 214, 137, 96","218, 126, 75, 194"
JKLAKSHMI,6,3,3,86781,"31, 51, 107, 71, 340, 242","66, 37, 61, 190, 196, 543"
JKPAPER,4,2,2,54789,"17, 35, 142, 96","41, 25, 74, 212"
JKTYRE,7,4,3,106747,"11, 15, 111, 90, 76, 64, 128","27, 32, 75, 58, 41, 130, 266"
JLHL,0,0,0,0,,
JMA,3,1,2,12928,"38, 25, 22","24, 18, 46"
JMFINANCIL,4,1,3,13505,"29, 18, 47, 94","18, 12, 116, 67"
JOCIL,2,1,1,22621,"153, 100","92, 215"
JPASSOCIAT,10,4,6,122689,"181, 56, 93, 73, 48, 14, 9, 8, 3, 8","96, 139, 67, 52, 26, 9, 22, 5, 7, 18"
JPOLYINVST,3,0,3,-29614,"85, 14, 19","57, 7, 13"
JPPOWER,9,2,7,18343,"38, 48, 39, 35, 15, 5, 4, 2, 2","90, 33, 26, 26, 10, 4, 2, 1, 6"
JSL,7,4,3,92692,"60, 89, 42, 20, 35, 41, 119","124, 66, 22, 42, 24, 81, 239"
JSWENERGY,6,2,4,32932,"54, 44, 94, 73, 47, 341","39, 94, 62, 43, 110, 238"
JSWHL,5,3,2,96942,"256, 1140, 616, 510, 1921","753, 646, 403, 1063, 3852"
JSWINFRA,0,0,0,0,,
JSWSTEEL,5,3,2,73087,"34, 70, 308, 262, 189","70, 146, 217, 146, 387"
JTEKTINDIA,8,4,4,109035,"9, 19, 14, 11, 51, 110, 86, 67","19, 12, 10, 31, 110, 71, 39, 148"
JTLIND,0,0,0,0,,
JUBLFOOD,3,2,1,53447,"122, 101, 272","85, 204, 558"
JUBLINDS,3,1,2,11965,"162, 40, 263","103, 86, 169"
JUBLINGREA,0,0,0,0,,
JUBLPHARMA,6,3,3,64415,"83, 145, 75, 130, 404, 472","168, 98, 156, 268, 187, 344"
JUSTDIAL,3,0,3,-27470,"1269, 766, 547","845, 556, 372"
JWL,5,3,2,84123,"43, 11, 18, 16, 13","88, 23, 13, 8, 32"
JYOTHYLAB,6,3,3,91505,"19, 17, 40, 214, 169, 118","13, 34, 89, 159, 123, 312"
JYOTISTRUC,10,4,6,124877,"76, 78, 20, 19, 13, 10, 3, 2, 2, 9","51, 155, 61, 12, 8, 5, 2, 1, 6, 19"
KABRAEXTRU,4,2,2,54682,"20, 86, 68, 54","40, 60, 42, 131"
KAJARIACER,3,1,2,13056,"17, 579, 440","12, 367, 947"
KAKATCEM,2,1,1,40320,"77, 308","201, 227"
KALAMANDIR,0,0,0,0,,
KALYANIFRG,5,3,2,85648,"51, 150, 89, 272, 130","122, 107, 187, 173, 265"
KALYANKJIL,0,0,0,0,,
KAMATHOTEL,7,3,4,78599,"37, 93, 64, 36, 49, 40, 28","77, 69, 38, 107, 33, 17, 57"
KAMDHENU,7,4,3,114945,"18, 8, 21, 90, 59, 39, 156","13, 17, 50, 48, 37, 85, 357"
KAMOPAINTS,0,0,0,0,,
KANANIIND,6,2,4,35790,"5, 4, 5, 3, 2, 1","4, 10, 4, 2, 1, 3"
KANORICHEM,6,3,3,85805,"34, 18, 44, 30, 73, 33","25, 38, 32, 67, 44, 85"
KANPRPLA,0,0,0,0,,
KANSAINER,2,2,0,67022,"15, 79","35, 161"
KAPSTON,1,1,0,30704,138,292
KARMAENG,3,2,1,72825,"12, 12, 12","26, 9, 29"
KARURVYSYA,3,2,1,51933,"23, 64, 34","47, 42, 69"
KAVVERITEL,4,2,2,78173,"39, 32, 17, 2","79, 14, 11, 6"
KAYA,4,1,3,4582,"817, 416, 234, 383","543, 279, 494, 271"
KAYNES,0,0,0,0,,
KBCGLOBAL,4,1,3,7132,"3, 4, 3, 3","2, 8, 2, 2"
KCP,3,1,2,19269,"18, 99, 64","41, 72, 43"
KCPSUGIND,2,1,1,37879,"16, 33","40, 24"
KDDL,3,1,2,13698,"478, 369, 162","324, 262, 334"
KEC,7,4,3,104007,"33, 101, 53, 36, 126, 300, 271","83, 62, 32, 75, 260, 186, 551"
KECL,4,1,3,6106,"21, 17, 18, 14","14, 35, 13, 10"
KEEPLEARN,2,1,1,48355,"2, 1","1, 4"
KEI,4,2,2,57594,"14, 25, 17, 349","34, 17, 11, 709"
KELLTONTEC,3,0,3,-37351,"53, 36, 24","33, 17, 16"
KERNEX,8,2,6,60821,"128, 93, 79, 56, 37, 36, 24, 18","90, 63, 59, 38, 75, 26, 13, 66"
KESORAMIND,11,4,7,80984,"85, 197, 76, 66, 47, 77, 68, 58, 48, 29, 60","191, 133, 54, 45, 98, 53, 50, 42, 31, 59, 139"
KEYFINSERV,5,2,3,71400,"118, 62, 44, 30, 29","45, 42, 30, 64, 105"
KFINTECH,0,0,0,0,,
KHADIM,2,1,1,53015,"478, 116","342, 346"
KHAICHEM,0,0,0,0,,
KHAITANLTD,7,3,4,55061,"51, 17, 20, 8, 18, 39, 20","32, 35, 11, 18, 38, 23, 14"
KHANDSE,2,0,2,-13748,"19, 15","14, 11"
KICL,4,1,3,6028,"1700, 2397, 1785, 1281","1185, 1545, 956, 2842"
KILITCH,2,0,2,-20281,"72, 58","41, 42"
KIMS,0,0,0,0,,
KINGFA,1,0,1,-6441,771,570
KIOCL,2,2,0,82251,"107, 220","259, 481"
KIRIINDUS,7,3,4,125723,"129, 11, 138, 120, 110, 495, 415","280, 28, 100, 78, 382, 365, 283"
KIRLOSBROS,8,5,3,146036,"100, 188, 133, 218, 128, 159, 116, 324","209, 128, 301, 128, 281, 87, 239, 763"
KIRLOSENG,5,3,2,80422,"55, 237, 196, 114, 162","117, 173, 145, 232, 332"
KIRLOSIND,3,2,1,70056,"57, 644, 667","117, 448, 1631"
KIRLPNU,1,1,0,31997,602,1225
KITEX,3,0,3,-23307,"330, 301, 110","232, 224, 82"
KKCL,4,2,2,48809,"120, 260, 200, 157","248, 193, 126, 343"
KMSUGAR,5,0,5,-64842,"23, 14, 3, 1, 9","12, 5, 2, 1, 6"
KNRCON,6,2,4,31211,"4, 5, 13, 8, 120, 107","3, 11, 9, 5, 89, 213"
KOHINOOR,4,2,2,159291,"62, 47, 29, 8","46, 30, 71, 42"
KOKUYOCMLN,4,2,2,52002,"11, 41, 83, 68","23, 31, 40, 153"
KOLTEPATIL,3,2,1,70287,"26, 124, 174","55, 83, 434"
KOPRAN,5,2,3,55101,"29, 9, 20, 34, 28","18, 23, 14, 25, 68"
KOTAKBANK,3,2,1,49502,"151, 96, 339","84, 195, 700"
KOTARISUG,3,1,2,18870,"13, 7, 12","10, 14, 9"
KOTHARIPET,4,0,4,-39009,"9, 8, 30, 17","6, 6, 22, 11"
KOTHARIPRO,5,2,3,43994,"42, 94, 78, 95, 75","85, 69, 164, 62, 55"
KPIGREEN,0,0,0,0,,
KPIL,0,0,0,0,,
KPITTECH,1,1,0,36866,63,142
KPRMILL,4,3,1,113948,"3, 9, 135, 97","8, 25, 68, 213"
KRBL,7,2,5,11495,"6, 20, 537, 384, 334, 285, 246","13, 41, 337, 282, 221, 135, 180"
KREBSBIO,1,0,1,-14551,132,68
KRIDHANINF,4,2,2,41773,"59, 40, 2, 4","121, 24, 5, 3"
KRISHANA,1,1,0,37200,25,57
KRITI,3,1,2,15575,"7, 4, 116","5, 8, 86"
KRITIKA,2,2,0,68412,"2, 4","5, 9"
KRITINUT,0,0,0,0,,
KRSNAA,1,0,1,-8345,608,426
KSB,5,2,3,45911,"154, 285, 206, 607, 569","109, 202, 498, 425, 1159"
KSCL,3,2,1,61012,"30, 505, 378","60, 351, 868"
KSHITIJPOL,2,1,1,66917,"5, 7","16, 5"
KSL,6,3,3,88465,"52, 40, 141, 293, 215, 197","36, 91, 341, 201, 127, 446"
KSOLVES,0,0,0,0,,
KTKBANK,6,4,2,118649,"56, 97, 64, 62, 102, 63","117, 71, 130, 125, 76, 144"
KUANTUM,1,1,0,30906,44,92
L&TFH,5,2,3,28931,"59, 161, 134, 112, 61","119, 121, 92, 48, 128"
LAGNAM,2,1,1,35362,"12, 8","8, 21"
LAL,0,0,0,0,,
LALPATHLAB,1,1,0,32637,890,1892
LAMBODHARA,4,1,3,-273,"167, 57, 44, 28","107, 40, 32, 56"
LANDMARK,0,0,0,0,,
LAOPALA,4,2,2,60639,"3, 2, 243, 182","2, 4, 179, 424"
LASA,4,1,3,9606,"30, 17, 69, 56","23, 45, 44, 26"
LATENTVIEW,0,0,0,0,,
LATTEYS,3,2,1,83639,"5, 3, 6","3, 10, 13"
LAURUSLABS,1,1,0,41366,80,187
LAXMICOT,2,1,1,23297,"14, 8","10, 16"
LAXMIMACH,5,4,1,142213,"583, 1736, 3540, 6079, 2852","1366, 3750, 8422, 4044, 6449"
LCCINFOTEC,5,2,3,56086,"1, 0, 0, 0, 5","1, 0, 0, 1, 2"
LEMONTREE,1,1,0,40370,23,54
LEXUS,3,2,1,64509,"37, 9, 15","23, 21, 33"
LFIC,5,3,2,99039,"38, 19, 47, 88, 105","28, 48, 100, 61, 223"
LGBBROSLTD,5,3,2,84310,"28, 79, 43, 310, 220","62, 55, 101, 163, 447"
LGBFORGE,7,2,5,40148,"3, 1, 6, 4, 4, 3, 3","1, 3, 4, 2, 3, 2, 9"
LGHL,1,1,0,34800,15,32
LIBAS,3,1,2,17417,"38, 32, 23","26, 24, 48"
LIBERTSHOE,5,3,2,114122,"146, 43, 82, 175, 106","106, 102, 175, 117, 305"
LICHSGFIN,4,2,2,52642,"188, 529, 464, 301","422, 377, 320, 626"
LICI,0,0,0,0,,
LIKHITHA,0,0,0,0,,
LINC,3,1,2,12923,"370, 238, 184","270, 144, 379"
LINCOLN,1,0,1,-9369,211,148
LINDEINDIA,3,3,0,119170,"144, 286, 613","290, 680, 1560"
LLOYDSENGG,0,0,0,0,,
LLOYDSME,0,0,0,0,,
LODHA,1,1,0,29961,534,1070
LOKESHMACH,5,3,2,95212,"25, 25, 82, 72, 25","51, 51, 55, 53, 51"
LORDSCHLO,0,0,0,0,,
LOTUSEYE,1,1,0,30194,22,45
LOVABLE,3,1,2,12792,"274, 103, 60","174, 58, 128"
LOYALTEX,0,0,0,0,,
LPDC,5,1,4,1623,"5, 2, 3, 1, 8","4, 2, 2, 2, 6"
LT,6,4,2,102000,"391, 811, 621, 1432, 944, 1808","804, 603, 1258, 808, 1896, 3764"
LTFOODS,0,0,0,0,,
LTIM,1,1,0,29728,1799,3660
LTTS,2,1,1,21303,"1679, 1283","1161, 2568"
LUMAXIND,5,3,2,85442,"164, 88, 355, 1814, 1085","117, 185, 792, 1278, 2267"
LUMAXTECH,4,4,0,137219,"4, 21, 58, 86","8, 49, 116, 192"
LUPIN,4,1,3,4920,"1740, 904, 835, 644","1161, 640, 619, 1323"
LUXIND,2,1,1,42401,"1373, 1152","945, 3106"
LXCHEM,0,0,0,0,,
LYKALABS,6,2,4,25039,"51, 19, 12, 60, 28, 20","38, 38, 24, 39, 18, 12"
LYPSAGEMS,3,0,3,-28662,"46, 5, 4","31, 3, 3"
M&M,7,4,3,103229,"188, 145, 96, 355, 620, 436, 922","122, 94, 215, 715, 457, 884, 1932"
M&MFIN,6,4,2,122326,"32, 31, 87, 149, 274, 130","23, 69, 180, 322, 186, 284"
MAANALU,6,3,3,66759,"5, 2, 1, 12, 8, 7","3, 4, 2, 9, 4, 14"
MACPOWER,2,1,1,40473,"150, 60","98, 159"
MADHAV,6,3,3,74947,"14, 22, 15, 48, 30, 24","34, 16, 30, 36, 19, 52"
MADHUCON,8,3,5,53968,"43, 39, 108, 14, 34, 8, 3, 6","30, 80, 81, 32, 19, 4, 6, 4"
MADRASFERT,4,2,2,48223,"8, 21, 24, 15","17, 15, 14, 33"
MAGADSUGAR,2,0,2,-16171,"99, 90","66, 66"
MAGNUM,8,2,6,123843,"15, 6, 4, 4, 2, 6, 4, 4","10, 4, 3, 2, 13, 5, 3, 9"
MAHABANK,5,2,3,44834,"23, 48, 40, 28, 11","47, 35, 29, 20, 24"
MAHAPEXLTD,3,1,2,16509,"120, 87, 63","82, 57, 130"
MAHASTEEL,2,1,1,18848,"82, 85","166, 60"
MAHEPC,0,0,0,0,,
MAHESHWARI,1,0,1,-9169,80,57
MAHLIFE,5,3,2,84871,"52, 119, 90, 129, 71","115, 82, 185, 64, 172"
MAHLOG,2,1,1,22109,"526, 275","330, 580"
MAHSCOOTER,5,3,2,71927,"298, 79, 401, 2778, 2505","205, 160, 901, 2050, 5258"
MAHSEAMLES,8,4,4,86445,"316, 71, 180, 97, 88, 194, 130, 358","191, 149, 119, 72, 194, 97, 267, 718"
MAITHANALL,3,2,1,70136,"34, 483, 471","83, 352, 1011"
MALLCOM,0,0,0,0,,
MALUPAPER,4,2,2,54163,"16, 11, 7, 29","12, 8, 14, 67"
MANAKALUCO,2,1,1,19471,"6, 4","4, 8"
MANAKCOAT,5,3,2,72536,"7, 7, 5, 4, 17","4, 15, 2, 9, 34"
MANAKSIA,4,2,2,107380,"33, 52, 62, 35","128, 39, 46, 78"
MANAKSTEEL,4,2,2,54128,"9, 25, 22, 11","18, 18, 15, 24"
MANALIPETC,3,1,2,48474,"11, 20, 19","8, 10, 64"
MANAPPURAM,5,3,2,77319,"31, 19, 86, 151, 98","22, 40, 177, 96, 200"
MANGALAM,5,2,3,51704,"6, 14, 12, 6, 32","15, 10, 9, 5, 72"
MANGCHEFER,4,2,2,54681,"14, 41, 47, 34","28, 98, 33, 24"
MANGLMCEM,6,4,2,142843,"59, 101, 269, 220, 168, 343","141, 220, 195, 150, 455, 746"
MANINDS,9,4,5,123863,"159, 32, 83, 60, 69, 66, 56, 45, 97","114, 77, 229, 44, 48, 40, 41, 91, 226"
MANINFRA,6,2,4,35228,"18, 15, 27, 18, 17, 91","14, 30, 20, 11, 39, 68"
MANKIND,0,0,0,0,,
MANOMAY,0,0,0,0,,
MANORAMA,0,0,0,0,,
MANORG,1,0,1,-8051,474,340
MANUGRAPH,3,1,2,27709,"138, 37, 10","88, 23, 27"
MANYAVAR,1,0,1,-7412,1272,926
MAPMYINDIA,0,0,0,0,,
MARALOVER,4,3,1,94644,"18, 6, 28, 14","11, 15, 60, 28"
MARATHON,2,1,1,21366,"121, 52","75, 111"
MARICO,1,1,0,39446,28,64
MARINE,3,2,1,64923,"19, 40, 33","39, 28, 77"
MARKSANS,7,3,4,97697,"11, 6, 2, 50, 38, 17, 54","31, 4, 2, 32, 28, 40, 119"
MARSHALL,2,1,1,48076,"20, 7","14, 19"
MARUTI,5,3,2,71605,"1424, 1187, 3795, 7662, 5611","972, 2439, 7750, 5470, 11288"
MASFIN,0,0,0,0,,
MASKINVEST,3,0,3,-33226,"42, 33, 45","30, 24, 34"
MASTEK,6,3,3,67116,"302, 140, 202, 143, 387, 265","212, 312, 137, 287, 190, 572"
MATRIMONY,2,1,1,31198,"664, 387","485, 910"
MAWANASUG,6,2,4,46687,"34, 25, 15, 7, 43, 30","24, 17, 10, 16, 29, 76"
MAXESTATES,0,0,0,0,,
MAXHEALTH,0,0,0,0,,
MAXIND,0,0,0,0,,
MAYURUNIQ,3,1,2,13355,"426, 230, 206","310, 150, 416"
MAZDA,2,2,0,77655,"308, 517","721, 1169"
MAZDOCK,0,0,0,0,,
MBAPL,2,1,1,39477,"17, 13","11, 32"
MBECL,10,3,7,88970,"39, 236, 109, 53, 76, 5, 5, 4, 7, 4","118, 176, 78, 106, 56, 4, 3, 12, 5, 3"
MBLINFRA,6,2,4,130341,"72, 34, 228, 135, 27, 5","50, 84, 163, 77, 19, 23"
MCDOWELL-N,5,1,4,-4253,"272, 168, 156, 553, 436","177, 98, 113, 384, 947"
MCL,1,0,1,-16873,93,41
MCLEODRUSS,5,2,3,62585,"64, 222, 185, 153, 4","138, 166, 133, 97, 13"
MCX,4,3,1,102430,"500, 926, 856, 1397","1054, 667, 1723, 3195"
MEDANTA,0,0,0,0,,
MEDICAMEQ,0,0,0,0,,
MEDICO,0,0,0,0,,
MEDPLUS,0,0,0,0,,
MEGASOFT,5,2,3,58524,"16, 9, 12, 7, 34","9, 7, 9, 15, 88"
MEGASTAR,0,0,0,0,,
MELSTAR,9,3,6,66218,"8, 3, 3, 6, 4, 2, 2, 3, 2","5, 2, 6, 4, 2, 1, 4, 2, 6"
MENONBE,2,1,1,25715,"89, 38","65, 82"
MEP,4,0,4,-43179,"46, 19, 18, 20","31, 13, 11, 12"
METROBRAND,0,0,0,0,,
METROPOLIS,3,1,2,14331,"1385, 2398, 1692","2836, 1616, 1248"
MFSL,2,2,0,73072,"140, 365","288, 866"
MGEL,1,0,1,-8379,26,19
MGL,0,0,0,0,,
MHLXMIRU,0,0,0,0,,
MHRIL,6,2,4,36001,"193, 134, 111, 218, 160, 112","136, 96, 260, 143, 93, 246"
MICEL,9,3,6,201508,"526, 94, 43, 25, 13, 46, 3, 3, 14","379, 206, 27, 17, 9, 28, 2, 23, 28"
MIDHANI,1,1,0,38610,127,292
MINDACORP,3,2,1,78670,"20, 148, 73","54, 110, 156"
MINDTECK,2,0,2,-18433,"75, 51","52, 38"
MIRCELECTR,6,2,4,20590,"19, 12, 5, 11, 8, 19","13, 9, 11, 4, 18, 12"
MIRZAINT,9,2,7,-176,"28, 35, 12, 10, 96, 66, 44, 277, 59","20, 21, 9, 23, 53, 37, 126, 35, 43"
MITCON,3,2,1,69916,"60, 40, 75","35, 101, 154"
MITTAL,1,1,0,33633,1,2
MKPL,1,1,0,41588,1,2
MMFL,5,3,2,99244,"36, 38, 233, 425, 276","26, 86, 587, 167, 675"
MMP,2,1,1,22710,"82, 172","165, 126"
MMTC,4,1,3,13627,"595, 35, 17, 42","426, 21, 40, 31"
MODIRUBBER,3,1,2,101966,"46, 32, 78","33, 154, 56"
MODISONLTD,0,0,0,0,,
MOHITIND,3,1,2,20624,"45, 10, 4","27, 7, 9"
MOIL,4,2,2,60386,"131, 105, 137, 143","94, 264, 102, 296"
MOKSH,2,1,1,28397,"5, 23","10, 15"
MOL,0,0,0,0,,
MOLDTECH,2,1,1,26450,"52, 42","35, 91"
MOLDTKPAC,2,1,1,27251,"256, 199","172, 446"
MONARCH,1,1,0,30504,243,488
MONTECARLO,3,1,2,7386,"424, 272, 165","305, 133, 334"
MORARJEE,6,1,5,1768,"13, 18, 45, 25, 13, 10","10, 13, 30, 14, 9, 29"
MOREPENLAB,5,1,4,43835,"6, 4, 20, 18, 49","4, 3, 15, 65, 36"
MOTHERSON,4,2,2,49398,"4, 9, 53, 39","3, 19, 25, 88"
MOTILALOFS,3,2,1,78858,"77, 711, 648","160, 525, 1788"
MOTOGENFIN,1,1,0,40513,13,30
MPHASIS,4,2,2,52353,"243, 377, 1041, 861","161, 895, 664, 1776"
MPSLTD,3,1,2,31259,"56, 38, 477","39, 106, 319"
MRF,1,1,0,29120,2210,4641
MRO-TEK,4,3,1,411480,"23, 5, 24, 25","17, 64, 50, 59"
MRPL,6,2,4,28306,"49, 40, 82, 55, 37, 35","36, 81, 60, 38, 26, 74"
MSPL,6,2,4,32080,"22, 59, 17, 15, 6, 8","43, 43, 13, 10, 4, 16"
MSTCLTD,2,2,0,87138,"112, 275","274, 669"
MSUMI,0,0,0,0,,
MTARTECH,0,0,0,0,,
MTEDUCARE,5,0,5,-40156,"131, 71, 12, 8, 5","96, 52, 8, 6, 3"
MTNL,9,2,7,17698,"104, 79, 67, 48, 31, 15, 19, 16, 8","66, 56, 48, 35, 22, 31, 14, 12, 19"
MUKANDLTD,8,3,5,65764,"90, 23, 48, 32, 52, 35, 68, 22","64, 49, 33, 22, 29, 85, 45, 49"
MUKTAARTS,5,1,4,875,"50, 35, 52, 46, 24","37, 26, 33, 32, 55"
MUNJALAU,4,1,3,4403,"49, 46, 42, 51","36, 34, 26, 105"
MUNJALSHOW,4,2,2,52677,"49, 55, 235, 87","31, 114, 175, 197"
MURUDCERA,4,3,1,96082,"14, 16, 16, 17","29, 36, 10, 39"
MUTHOOTCAP,4,1,3,2894,"962, 540, 366, 203","710, 251, 260, 437"
MUTHOOTFIN,2,2,0,74491,"114, 451","232, 1086"
MVGJL,0,0,0,0,,
NACLIND,1,0,1,-8890,39,27
NAGAFERT,6,1,5,2761,"22, 12, 13, 4, 12, 11","13, 9, 9, 10, 9, 8"
