Ticker,MA1,MA2,RSI,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
GHCL,14,36,14,2,2,0,86871,86.87,"58.95000076293945, 373.04998779296875","217.9499969482422, 443.25"
GICHSGFIN,14,36,14,1,1,0,597,0.6,85.30000305175781,88.3499984741211
GICRE,14,36,14,0,0,0,0,0.0,,
GILLETTE,14,36,14,2,2,0,42770,42.77,"1310.8499755859375, 3182.14990234375","2004.75, 6246.85009765625"
GINNIFILA,14,36,14,1,1,0,275,0.28,21.799999237060547,22.549999237060547
GIPCL,14,36,14,0,0,0,0,0.0,,
GKWLIMITED,14,36,14,1,0,1,-5776,-5.78,763.2000122070312,610.0
GLAND,14,36,14,0,0,0,0,0.0,,
GLAXO,14,36,14,0,0,0,0,0.0,,
GLENMARK,14,36,14,1,0,1,-9176,-9.18,652.5499877929688,448.5
GLOBAL,14,36,14,0,0,0,0,0.0,,
GLOBALVECT,14,36,14,1,1,0,49947,49.95,39.0,103.4000015258789
GLOBUSSPR,14,36,14,2,1,1,42203,42.2,"106.94999694824219, 289.1499938964844","69.94999694824219, 806.7000122070312"
GMBREW,14,36,14,2,1,1,146957,146.96,"65.02400207519531, 612.5599975585938","403.20001220703125, 427.6400146484375"
GMDCLTD,14,36,14,1,0,1,-7854,-7.85,147.0,106.6500015258789
GMMPFAUDLR,14,36,14,0,0,0,0,0.0,,
GMRINFRA,14,36,14,0,0,0,0,0.0,,
GNA,14,36,14,0,0,0,0,0.0,,
GNFC,14,36,14,1,1,0,20342,20.34,155.85000610351562,259.75
GOACARBON,14,36,14,0,0,0,0,0.0,,
GOCLCORP,14,36,14,1,1,0,52041,52.04,121.55000305175781,335.6499938964844
GODFRYPHLP,14,36,14,2,1,1,-2452,-2.45,"387.6400146484375, 1415.699951171875","484.79998779296875, 922.7000122070312"
GODREJAGRO,14,36,14,1,0,1,-7981,-7.98,634.1500244140625,464.3500061035156
GODREJCP,14,36,14,1,1,0,217091,217.09,78.96666717529297,651.7999877929688
GODREJIND,14,36,14,0,0,0,0,0.0,,
GODREJPROP,14,36,14,0,0,0,0,0.0,,
GOKEX,14,36,14,0,0,0,0,0.0,,
GOKUL,14,36,14,1,0,1,-13713,-13.71,28.200000762939453,16.0
GOKULAGRO,14,36,14,0,0,0,0,0.0,,
GOLDIAM,14,36,14,1,0,1,-5854,-5.85,22.139999389648438,17.450000762939453
GOLDTECH,14,36,14,1,1,0,702,0.7,8.550000190734863,9.300000190734863
GOODLUCK,14,36,14,0,0,0,0,0.0,,
GPIL,14,36,14,1,0,1,-11364,-11.36,40.11249923706055,24.125
GPPL,14,36,14,2,1,1,-3973,-3.97,"126.25, 112.75","139.60000610351562, 84.0"
GPTINFRA,14,36,14,0,0,0,0,0.0,,
GRANULES,14,36,14,2,0,2,-24536,-24.54,"10.760000228881836, 18.450000762939453","7.139999866485596, 9.484999656677246"
GRAPHITE,14,36,14,4,1,3,42762,42.76,"88.69999694824219, 109.8499984741211, 124.1500015258789, 639.5999755859375","70.30000305175781, 77.69999694824219, 412.04998779296875, 356.1000061035156"
GRASIM,14,36,14,0,0,0,0,0.0,,
GRAVITA,14,36,14,1,0,1,-3273,-3.27,85.69999694824219,75.30000305175781
GREAVESCOT,14,36,14,2,1,1,-1072,-1.07,"66.56999969482422, 130.0500030517578","68.55000305175781, 122.05000305175781"
GREENLAM,14,36,14,0,0,0,0,0.0,,
GREENPANEL,14,36,14,0,0,0,0,0.0,,
GREENPLY,14,36,14,0,0,0,0,0.0,,
GREENPOWER,14,36,14,0,0,0,0,0.0,,
GRINDWELL,14,36,14,2,2,0,65053,65.05,"99.94999694824219, 154.27499389648438","116.4000015258789, 456.20001220703125"
GRPLTD,14,36,14,0,0,0,0,0.0,,
GRSE,14,36,14,0,0,0,0,0.0,,
GSFC,14,36,14,2,0,2,-16224,-16.22,"103.5999984741211, 119.9000015258789","71.0, 94.25"
GSPL,14,36,14,2,1,1,14423,14.42,"91.25, 96.94999694824219","77.69999694824219, 157.25"
GSS,14,36,14,2,1,1,7727,7.73,"46.79999923706055, 100.6500015258789","35.099998474121094, 150.35000610351562"
GTLINFRA,14,36,14,1,0,1,-15000,-15.0,1.899999976158142,1.0
GTPL,14,36,14,0,0,0,0,0.0,,
GUFICBIO,14,36,14,1,1,0,72394,72.39,20.200000762939453,70.1500015258789
GUJALKALI,14,36,14,2,2,0,22808,22.81,"274.6000061035156, 607.5499877929688","444.29998779296875, 673.4500122070312"
GUJAPOLLO,14,36,14,1,0,1,-4077,-4.08,221.6999969482422,192.75
GUJGASLTD,14,36,14,1,1,0,29018,29.02,212.60000610351562,418.8500061035156
GULFOILLUB,14,36,14,0,0,0,0,0.0,,
GULFPETRO,14,36,14,1,1,0,45066,45.07,29.549999237060547,75.5999984741211
GULPOLY,14,36,14,1,1,0,48149,48.15,77.5,203.3000030517578
GVKPIL,14,36,14,1,0,1,-19007,-19.01,18.700000762939453,7.75
GVPTECH,14,36,14,0,0,0,0,0.0,,
HAL,14,36,14,0,0,0,0,0.0,,
HAPPSTMNDS,14,36,14,0,0,0,0,0.0,,
HARRMALAYA,14,36,14,1,1,0,3088,3.09,121.1500015258789,132.0500030517578
HATHWAY,14,36,14,0,0,0,0,0.0,,
HATSUN,14,36,14,2,1,1,2351,2.35,"711.021728515625, 1141.800048828125","842.4000244140625, 1011.5"
HAVELLS,14,36,14,1,1,0,223137,223.14,56.86000061035156,480.45001220703125
HBLPOWER,14,36,14,2,1,1,25350,25.35,"38.54999923706055, 20.75","25.850000381469727, 44.150001525878906"
HCC,14,36,14,2,0,2,-31347,-31.35,"34.00240707397461, 41.762847900390625","16.50776481628418, 19.916976928710938"
HCG,14,36,14,0,0,0,0,0.0,,
HCL-INSYS,14,36,14,1,0,1,-4882,-4.88,64.5204849243164,53.552001953125
HCLTECH,14,36,14,2,1,1,-1061,-1.06,"89.5999984741211, 493.2749938964844","96.98750305175781, 436.3999938964844"
HDFCAMC,14,36,14,0,0,0,0,0.0,,
HDFCBANK,14,36,14,1,1,0,122078,122.08,170.22500610351562,861.9000244140625
HDFCLIFE,14,36,14,0,0,0,0,0.0,,
HEG,14,36,14,3,1,2,76628,76.63,"370.04998779296875, 290.29998779296875, 370.6499938964844","202.3000030517578, 193.60000610351562, 1632.5999755859375"
HEIDELBERG,14,36,14,2,1,1,33191,33.19,"60.650001525878906, 56.04999923706055","35.650001525878906, 141.85000610351562"
HEMIPROP,14,36,14,0,0,0,0,0.0,,
HERANBA,14,36,14,0,0,0,0,0.0,,
HERCULES,14,36,14,1,0,1,-9883,-9.88,191.64999389648438,128.10000610351562
HERITGFOOD,14,36,14,1,1,0,97076,97.08,61.8043212890625,258.6273193359375
HEROMOTOCO,14,36,14,0,0,0,0,0.0,,
HESTERBIO,14,36,14,0,0,0,0,0.0,,
HEUBACHIND,14,36,14,2,1,1,4025,4.03,"436.0, 813.3499755859375","612.3499755859375, 596.9500122070312"
HEXATRADEX,14,36,14,1,1,0,35932,35.93,68.25,150.8000030517578
HFCL,14,36,14,3,0,3,-33832,-33.83,"18.200000762939453, 19.899999618530273, 28.649999618530273","11.199999809265137, 11.550000190734863, 19.75"
HGINFRA,14,36,14,0,0,0,0,0.0,,
HGS,14,36,14,2,1,1,18455,18.46,"292.8999938964844, 552.7000122070312","212.6999969482422, 1054.3499755859375"
HIKAL,14,36,14,2,1,1,39079,39.08,"61.11333465576172, 265.1499938964844","147.35000610351562, 239.0"
HIL,14,36,14,3,0,3,-19949,-19.95,"412.0, 655.4500122070312, 3609.39990234375","335.8500061035156, 438.1499938964844, 2843.64990234375"
HILTON,14,36,14,1,0,1,-6369,-6.37,15.934112548828125,12.455869674682617
HIMATSEIDE,14,36,14,1,0,1,-13172,-13.17,272.3500061035156,150.5
HINDALCO,14,36,14,2,1,1,-9976,-9.98,"191.6999969482422, 184.35000610351562","111.9000015258789, 195.75"
HINDCOMPOS,14,36,14,3,2,1,32898,32.9,"137.43333435058594, 195.0, 333.8999938964844","139.43333435058594, 452.1499938964844, 247.8000030517578"
HINDCON,14,36,14,0,0,0,0,0.0,,
HINDCOPPER,14,36,14,0,0,0,0,0.0,,
HINDMOTORS,14,36,14,0,0,0,0,0.0,,
HINDOILEXP,14,36,14,3,1,2,-19298,-19.3,"371.1499938964844, 70.19999694824219, 211.39999389648438","158.4499969482422, 96.0, 120.19999694824219"
HINDPETRO,14,36,14,1,1,0,42272,42.27,107.14444732666016,259.20001220703125
HINDUNILVR,14,36,14,1,0,1,-5081,-5.08,250.25,207.14999389648438
HINDWAREAP,14,36,14,0,0,0,0,0.0,,
HIRECT,14,36,14,1,0,1,-9835,-9.84,85.56251525878906,57.0255241394043
HITECH,14,36,14,0,0,0,0,0.0,,
HITECHCORP,14,36,14,2,1,1,12999,13.0,"99.5, 178.25","155.5500030517578, 153.35000610351562"
HITECHGEAR,14,36,14,2,2,0,25302,25.3,"89.1500015258789, 196.8000030517578","101.8499984741211, 342.54998779296875"
HLEGLAS,14,36,14,0,0,0,0,0.0,,
HLVLTD,14,36,14,0,0,0,0,0.0,,
HMT,14,36,14,1,0,1,-1355,-1.35,26.549999237060547,24.299999237060547
HMVL,14,36,14,0,0,0,0,0.0,,
HOMEFIRST,14,36,14,0,0,0,0,0.0,,
HONAUT,14,36,14,1,0,1,-7810,-7.81,2651.10009765625,2020.25
HONDAPOWER,14,36,14,3,1,2,24313,24.31,"351.0, 537.7999877929688, 601.5999755859375","329.25, 397.25, 1283.699951171875"
HPL,14,36,14,0,0,0,0,0.0,,
HSCL,14,36,14,2,1,1,37751,37.75,"52.17499923706055, 39.54999923706055","37.849998474121094, 100.69999694824219"
HTMEDIA,14,36,14,2,0,2,-15261,-15.26,"144.2686309814453, 122.97859191894531","109.92985534667969, 87.81568908691406"
HUBTOWN,14,36,14,0,0,0,0,0.0,,
HUDCO,14,36,14,0,0,0,0,0.0,,
HUHTAMAKI,14,36,14,2,1,1,34031,34.03,"99.5, 313.54998779296875","232.6999969482422, 237.14999389648438"
IBREALEST,14,36,14,2,0,2,-21008,-21.01,"99.9000015258789, 136.39999389648438","65.4000015258789, 89.30000305175781"
IBULHSGFIN,14,36,14,0,0,0,0,0.0,,
ICEMAKE,14,36,14,0,0,0,0,0.0,,
ICICIBANK,14,36,14,0,0,0,0,0.0,,
ICICIGI,14,36,14,0,0,0,0,0.0,,
ICICIPRULI,14,36,14,1,0,1,-9277,-9.28,510.95001220703125,355.70001220703125
ICIL,14,36,14,3,1,2,791512,791.51,"3.8499999046325684, 5.329999923706055, 145.64999389648438","1.9700000286102295, 148.35000610351562, 137.14999389648438"
ICRA,14,36,14,1,0,1,-2433,-2.43,998.0,896.4500122070312
IDBI,14,36,14,1,0,1,-12092,-12.09,51.04999923706055,30.799999237060547
IDEA,14,36,14,0,0,0,0,0.0,,
IDFC,14,36,14,2,0,2,-14693,-14.69,"83.25902557373047, 84.08917236328125","64.06793975830078, 63.45753860473633"
IDFCFIRSTB,14,36,14,0,0,0,0,0.0,,
IEX,14,36,14,0,0,0,0,0.0,,
IFBAGRO,14,36,14,0,0,0,0,0.0,,
IFBIND,14,36,14,2,2,0,62630,62.63,"61.29999923706055, 263.45001220703125","74.25, 743.9500122070312"
IFCI,14,36,14,0,0,0,0,0.0,,
IFGLEXPOR,14,36,14,3,1,2,4064,4.06,"62.0, 210.39999389648438, 362.25","86.9000015258789, 209.89999389648438, 226.10000610351562"
IGARASHI,14,36,14,4,0,4,-41606,-41.61,"71.45641326904297, 70.61103820800781, 507.45001220703125, 533.3499755859375","37.24098205566406, 50.45552444458008, 293.70001220703125, 410.29998779296875"
IGL,14,36,14,2,2,0,123353,123.35,"31.469999313354492, 83.91000366210938","43.70000076293945, 392.79998779296875"
IGPL,14,36,14,2,1,1,104883,104.88,"64.0, 565.5","299.5, 483.70001220703125"
IIFL,14,36,14,2,2,0,80901,80.9,"68.46864318847656, 282.5","238.5572967529297, 340.1000061035156"
IIFLSEC,14,36,14,0,0,0,0,0.0,,
IITL,14,36,14,0,0,0,0,0.0,,
IL&FSENGG,14,36,14,0,0,0,0,0.0,,
IMAGICAA,14,36,14,0,0,0,0,0.0,,
IMFA,14,36,14,1,0,1,-14468,-14.47,331.2250061035156,170.97500610351562
IMPAL,14,36,14,2,1,1,108651,108.65,"118.66666412353516, 760.8499755859375","573.3666381835938, 594.2000122070312"
INCREDIBLE,14,36,14,0,0,0,0,0.0,,
INDBANK,14,36,14,1,0,1,-2038,-2.04,13.25,11.600000381469727
INDHOTEL,14,36,14,1,1,0,1540,1.54,85.57649230957031,89.43333435058594
INDIACEM,14,36,14,1,1,0,7629,7.63,169.1999969482422,204.5
INDIAGLYCO,14,36,14,2,2,0,36312,36.31,"134.14999389648438, 472.70001220703125","262.54998779296875, 582.4000244140625"
INDIAMART,14,36,14,0,0,0,0,0.0,,
INDIANB,14,36,14,2,2,0,3318,3.32,"175.39999389648438, 220.85000610351562","189.0500030517578, 227.39999389648438"
INDIANHUME,14,36,14,2,1,1,60676,60.68,"79.48999786376953, 96.7249984741211","57.5, 312.54998779296875"
INDIGO,14,36,14,0,0,0,0,0.0,,
INDIGOPNTS,14,36,14,0,0,0,0,0.0,,
INDNIPPON,14,36,14,2,2,0,46625,46.63,"75.30357360839844, 125.19999694824219","87.2750015258789, 297.6000061035156"
INDOCO,14,36,14,2,2,0,8478,8.48,"57.7599983215332, 256.8500061035156","58.150001525878906, 327.6000061035156"
INDORAMA,14,36,14,1,0,1,-6141,-6.14,49.29999923706055,39.29999923706055
INDOSTAR,14,36,14,0,0,0,0,0.0,,
INDOTECH,14,36,14,1,1,0,517,0.52,188.5,186.35000610351562
INDOTHAI,14,36,14,0,0,0,0,0.0,,
INDOWIND,14,36,14,1,1,0,15306,15.31,6.356452941894531,9.199999809265137
INDRAMEDCO,14,36,14,2,1,1,-1119,-1.12,"43.25, 45.5","35.599998474121094, 51.75"
INDSWFTLAB,14,36,14,1,0,1,-9802,-9.8,80.5,55.650001525878906
INDTERRAIN,14,36,14,0,0,0,0,0.0,,
INDUSINDBK,14,36,14,1,1,0,280415,280.42,143.4499969482422,1473.8499755859375
INDUSTOWER,14,36,14,0,0,0,0,0.0,,
INFIBEAM,14,36,14,0,0,0,0,0.0,,
INFOBEAN,14,36,14,0,0,0,0,0.0,,
INFY,14,36,14,3,1,2,2699,2.7,"309.4375, 419.3187561035156, 682.5499877929688","292.8687438964844, 498.75, 641.5"
INGERRAND,14,36,14,1,0,1,-3767,-3.77,703.2999877929688,608.5499877929688
INOXWIND,14,36,14,0,0,0,0,0.0,,
INSECTICID,14,36,14,1,0,1,-11764,-11.76,371.3555603027344,224.8333282470703
INSPIRISYS,14,36,14,1,0,1,-2892,-2.89,48.20000076293945,41.099998474121094
INTELLECT,14,36,14,1,0,1,-12680,-12.68,740.0,431.6000061035156
INTENTECH,14,36,14,1,0,1,-5432,-5.43,70.3499984741211,57.849998474121094
INVENTURE,14,36,14,0,0,0,0,0.0,,
IOB,14,36,14,1,0,1,-9307,-9.31,131.9499969482422,92.5999984741211
IOC,14,36,14,2,1,1,17303,17.3,"56.70833206176758, 60.400001525878906","48.5, 103.69999694824219"
IOLCP,14,36,14,2,1,1,22748,22.75,"44.95000076293945, 170.0","28.600000381469727, 351.54998779296875"
IPCALAB,14,36,14,2,2,0,98747,98.75,"113.67500305175781, 385.79998779296875","334.4750061035156, 905.2000122070312"
IRB,14,36,14,1,0,1,-5361,-5.36,23.110000610351562,18.649999618530273
IRCON,14,36,14,0,0,0,0,0.0,,
IRCTC,14,36,14,0,0,0,0,0.0,,
IRFC,14,36,14,0,0,0,0,0.0,,
IRISDOREME,14,36,14,0,0,0,0,0.0,,
ISEC,14,36,14,0,0,0,0,0.0,,
ISGEC,14,36,14,0,0,0,0,0.0,,
ISMTLTD,14,36,14,0,0,0,0,0.0,,
ITC,14,36,14,0,0,0,0,0.0,,
ITDC,14,36,14,1,0,1,-8336,-8.34,396.54998779296875,287.20001220703125
ITDCEM,14,36,14,1,1,0,59564,59.56,42.79499816894531,126.0999984741211
ITI,14,36,14,1,0,1,-9340,-9.34,29.049999237060547,20.149999618530273
IVC,14,36,14,1,0,1,-10231,-10.23,8.649999618530273,5.900000095367432
IVP,14,36,14,1,1,0,37425,37.42,60.099998474121094,132.8000030517578
IWEL,14,36,14,0,0,0,0,0.0,,
IZMO,14,36,14,1,1,0,39018,39.02,27.350000381469727,61.79999923706055
J&KBANK,14,36,14,1,0,1,-613,-0.61,75.23999786376953,73.80000305175781
JAGRAN,14,36,14,2,1,1,8706,8.71,"117.5999984741211, 118.5","105.4000015258789, 164.35000610351562"
JAGSNPHARM,14,36,14,2,1,1,5406,5.41,"22.899999618530273, 20.450000762939453","14.800000190734863, 31.700000762939453"
JAIBALAJI,14,36,14,0,0,0,0,0.0,,
JAICORPLTD,14,36,14,1,1,0,3370,3.37,90.3499984741211,100.9000015258789
JAMNAAUTO,14,36,14,1,1,0,90696,90.7,13.9350004196167,56.0
JASH,14,36,14,0,0,0,0,0.0,,
JAYAGROGN,14,36,14,1,0,1,-10661,-10.66,252.25,160.35000610351562
JAYBARMARU,14,36,14,3,1,2,49465,49.46,"13.859999656677246, 21.799999237060547, 85.08000183105469","11.819999694824219, 70.9800033569336, 56.86000061035156"
JAYNECOIND,14,36,14,0,0,0,0,0.0,,
JAYSREETEA,14,36,14,2,1,1,-1821,-1.82,"97.82499694824219, 105.1500015258789","109.1500015258789, 78.6500015258789"
JBCHEPHARM,14,36,14,2,1,1,25900,25.9,"45.29999923706055, 64.6500015258789","34.775001525878906, 137.6999969482422"
JBMA,14,36,14,2,1,1,324347,324.35,"5.574999809265137, 9.595000267028809","5.599999904632568, 114.77999877929688"
JCHAC,14,36,14,2,1,1,173473,173.47,"262.6000061035156, 236.85000610351562","150.0, 1712.6500244140625"
JETAIRWAYS,14,36,14,1,0,1,-12866,-12.87,721.2999877929688,417.0
JINDALPHOT,14,36,14,1,0,1,-10118,-10.12,114.38176727294922,76.34735870361328
JINDALPOLY,14,36,14,2,2,0,22339,22.34,"281.4563293457031, 431.5","299.5951232910156, 717.5499877929688"
JINDALSAW,14,36,14,3,0,3,-34796,-34.8,"212.39999389648438, 102.69999694824219, 139.10000610351562","118.8499984741211, 73.3499984741211, 78.80000305175781"
JINDALSTEL,14,36,14,0,0,0,0,0.0,,
JINDRILL,14,36,14,0,0,0,0,0.0,,
JINDWORLD,14,36,14,0,0,0,0,0.0,,
JISLDVREQS,14,36,14,1,0,1,-7083,-7.08,62.849998474121094,49.150001525878906
JISLJALEQS,14,36,14,1,0,1,-4153,-4.15,171.03810119628906,145.7142791748047
JITFINFRA,14,36,14,0,0,0,0,0.0,,
JKCEMENT,14,36,14,3,0,3,-24508,-24.51,"182.75, 252.0500030517578, 1168.8499755859375","125.0999984741211, 177.75, 935.5499877929688"
JKIL,14,36,14,1,0,1,-8871,-8.87,113.0,80.94999694824219
JKLAKSHMI,14,36,14,2,0,2,-24915,-24.91,"71.9000015258789, 114.30000305175781","47.25, 60.70000076293945"
JKPAPER,14,36,14,1,0,1,-7147,-7.15,52.17158126831055,40.04999923706055
JKTYRE,14,36,14,1,0,1,-14067,-14.07,39.06999969482422,20.530000686645508
JMA,14,36,14,0,0,0,0,0.0,,
JMFINANCIL,14,36,14,0,0,0,0,0.0,,
JPASSOCIAT,14,36,14,1,0,1,-13862,-13.86,12.550000190734863,6.949999809265137
JPOLYINVST,14,36,14,0,0,0,0,0.0,,
JPPOWER,14,36,14,0,0,0,0,0.0,,
JSL,14,36,14,1,0,1,-7720,-7.72,70.8499984741211,53.75
JSWENERGY,14,36,14,0,0,0,0,0.0,,
JSWHL,14,36,14,2,0,2,-18394,-18.39,"1936.5999755859375, 3742.949951171875","1021.0999755859375, 3116.550048828125"
JSWSTEEL,14,36,14,2,0,2,-15335,-15.33,"122.76000213623047, 101.72000122070312","77.29000091552734, 87.2249984741211"
JTEKTINDIA,14,36,14,1,1,0,105616,105.62,20.899999618530273,95.0
JUBLFOOD,14,36,14,1,1,0,45277,45.28,203.39999389648438,511.04998779296875
JUBLINDS,14,36,14,1,1,0,5153,5.15,167.85000610351562,198.14999389648438
JUBLINGREA,14,36,14,0,0,0,0,0.0,,
JUBLPHARMA,14,36,14,2,0,2,-19251,-19.25,"250.28915405273438, 769.5999755859375","168.13577270507812, 519.1500244140625"
JUSTDIAL,14,36,14,1,0,1,-8725,-8.72,944.4000244140625,661.5
JWL,14,36,14,1,0,1,-15433,-15.43,27.700000762939453,13.75
JYOTHYLAB,14,36,14,1,1,0,27869,27.87,92.9749984741211,179.35000610351562
JYOTISTRUC,14,36,14,0,0,0,0,0.0,,
KABRAEXTRU,14,36,14,3,2,1,45474,45.47,"45.212501525878906, 65.94999694824219, 177.14999389648438","39.599998474121094, 108.4000015258789, 357.20001220703125"
KAJARIACER,14,36,14,1,1,0,7221,7.22,947.0499877929688,1154.8499755859375
KALYANIFRG,14,36,14,1,1,0,2105,2.11,257.0,297.1499938964844
KALYANKJIL,14,36,14,0,0,0,0,0.0,,
KAMATHOTEL,14,36,14,1,0,1,-19549,-19.55,128.35000610351562,47.04999923706055
KAMDHENU,14,36,14,1,1,0,59404,59.4,16.471595764160156,48.3702507019043
KANORICHEM,14,36,14,2,1,1,8228,8.23,"47.849998474121094, 127.3499984741211","66.4000015258789, 106.55000305175781"
KANPRPLA,14,36,14,0,0,0,0,0.0,,
KANSAINER,14,36,14,1,1,0,188760,188.76,34.80833435058594,253.46665954589844
KAPSTON,14,36,14,0,0,0,0,0.0,,
KARURVYSYA,14,36,14,3,1,2,-2907,-2.91,"44.284690856933594, 90.87919616699219, 122.55563354492188","64.4369888305664, 75.76089477539062, 77.69999694824219"
KAYA,14,36,14,0,0,0,0,0.0,,
KCP,14,36,14,2,1,1,13671,13.67,"53.29999923706055, 161.14999389648438","97.9000015258789, 93.4000015258789"
KCPSUGIND,14,36,14,1,0,1,-7372,-7.37,24.200000762939453,18.399999618530273
KDDL,14,36,14,0,0,0,0,0.0,,
KEC,14,36,14,1,1,0,32737,32.74,119.80000305175781,244.9499969482422
KECL,14,36,14,0,0,0,0,0.0,,
KEI,14,36,14,1,1,0,240798,240.8,31.149999618530273,268.3500061035156
KELLTONTEC,14,36,14,1,0,1,-7583,-7.58,75.75,55.95000076293945
KERNEX,14,36,14,0,0,0,0,0.0,,
KESORAMIND,14,36,14,1,0,1,-12895,-12.89,81.39825439453125,47.099998474121094
KHADIM,14,36,14,0,0,0,0,0.0,,
KHAICHEM,14,36,14,0,0,0,0,0.0,,
KICL,14,36,14,3,1,2,1396,1.4,"735.0, 2689.85009765625, 2112.0","1184.800048828125, 1822.5, 1582.5"
KILITCH,14,36,14,0,0,0,0,0.0,,
KIMS,14,36,14,0,0,0,0,0.0,,
KINGFA,14,36,14,0,0,0,0,0.0,,
KIOCL,14,36,14,1,0,1,-12080,-12.08,279.5,168.5500030517578
KIRIINDUS,14,36,14,1,0,1,-12051,-12.05,139.1999969482422,77.9000015258789
KIRLOSBROS,14,36,14,1,0,1,-5300,-5.3,246.1999969482422,199.64999389648438
KIRLOSENG,14,36,14,1,0,1,-18526,-18.53,402.0,144.0500030517578
KIRLOSIND,14,36,14,2,2,0,42215,42.22,"175.1999969482422, 584.7999877929688","310.0, 996.4500122070312"
KITEX,14,36,14,0,0,0,0,0.0,,
KKCL,14,36,14,1,1,0,114205,114.2,74.77999877929688,356.0
KMSUGAR,14,36,14,0,0,0,0,0.0,,
KNRCON,14,36,14,3,2,1,97071,97.07,"22.079999923706055, 150.625, 162.1999969482422","89.125, 98.25, 256.45001220703125"
KOKUYOCMLN,14,36,14,1,1,0,8966,8.97,71.75,93.3499984741211
KOLTEPATIL,14,36,14,3,0,3,-38034,-38.03,"112.55000305175781, 365.6499938964844, 325.6000061035156","55.849998474121094, 212.8000030517578, 217.4499969482422"
KOPRAN,14,36,14,3,2,1,11480,11.48,"32.0, 36.650001525878906, 122.6500015258789","21.600000381469727, 55.04999923706055, 150.85000610351562"
KOTAKBANK,14,36,14,0,0,0,0,0.0,,
KOTARISUG,14,36,14,2,0,2,-11695,-11.69,"9.949999809265137, 14.050000190734863","7.5, 11.899999618530273"
KOTHARIPET,14,36,14,0,0,0,0,0.0,,
KOTHARIPRO,14,36,14,1,1,0,6515,6.51,133.6666717529297,161.85000610351562
KPITTECH,14,36,14,0,0,0,0,0.0,,
KPRMILL,14,36,14,1,0,1,-6940,-6.94,15.0,11.65999984741211
KRBL,14,36,14,1,0,1,-5654,-5.65,21.75,17.200000762939453
KRISHANA,14,36,14,0,0,0,0,0.0,,
KRITI,14,36,14,0,0,0,0,0.0,,
KRITIKA,14,36,14,1,0,1,-7760,-7.76,4.1366658210754395,3.0
KSB,14,36,14,1,1,0,48579,48.58,269.25,700.6500244140625
KSCL,14,36,14,1,0,1,-8007,-8.01,719.1500244140625,520.9500122070312
KSL,14,36,14,2,1,1,39270,39.27,"103.0999984741211, 367.29998779296875","253.39999389648438, 294.79998779296875"
KSOLVES,14,36,14,0,0,0,0,0.0,,
KTKBANK,14,36,14,2,0,2,-13873,-13.87,"126.09940338134766, 125.2727279663086","91.55630493164062, 104.45454406738281"
KUANTUM,14,36,14,0,0,0,0,0.0,,
L&TFH,14,36,14,1,1,0,10870,10.87,90.17455291748047,122.26348876953125
LAGNAM,14,36,14,0,0,0,0,0.0,,
LALPATHLAB,14,36,14,0,0,0,0,0.0,,
LAOPALA,14,36,14,1,1,0,7166,7.17,270.79998779296875,338.04998779296875
LAURUSLABS,14,36,14,1,1,0,20057,20.06,226.66000366210938,375.25
LAXMIMACH,14,36,14,1,0,1,-4760,-4.76,2004.1500244140625,1646.3499755859375
LEMONTREE,14,36,14,0,0,0,0,0.0,,
LGBBROSLTD,14,36,14,1,1,0,22143,22.14,220.6999969482422,385.29998779296875
LGBFORGE,14,36,14,2,2,0,28371,28.37,"4.617126941680908, 4.650000095367432","4.764482021331787, 8.899999618530273"
LGHL,14,36,14,0,0,0,0,0.0,,
LIBERTSHOE,14,36,14,1,1,0,2548,2.55,155.10000610351562,168.60000610351562
LICHSGFIN,14,36,14,1,1,0,14239,14.24,362.04998779296875,534.9500122070312
LIKHITHA,14,36,14,0,0,0,0,0.0,,
LINC,14,36,14,0,0,0,0,0.0,,
LINCOLN,14,36,14,0,0,0,0,0.0,,
LINDEINDIA,14,36,14,3,2,1,11412,11.41,"188.5, 443.79998779296875, 430.6000061035156","285.29998779296875, 323.1499938964844, 485.29998779296875"
LODHA,14,36,14,0,0,0,0,0.0,,
LOKESHMACH,14,36,14,0,0,0,0,0.0,,
LT,14,36,14,1,0,1,-342,-0.34,862.7333374023438,850.2999877929688
LTIM,14,36,14,0,0,0,0,0.0,,
LTTS,14,36,14,0,0,0,0,0.0,,
LUMAXIND,14,36,14,1,1,0,5742,5.74,301.3999938964844,341.8999938964844
LUMAXTECH,14,36,14,2,2,0,45745,45.74,"25.030000686645508, 52.029998779296875","29.200000762939453, 122.94999694824219"
LUPIN,14,36,14,0,0,0,0,0.0,,
LUXIND,14,36,14,1,0,1,-12409,-12.41,3105.85009765625,1754.449951171875
LXCHEM,14,36,14,0,0,0,0,0.0,,
LYKALABS,14,36,14,1,1,0,19980,19.98,66.80000305175781,106.0999984741211
M&M,14,36,14,1,1,0,39745,39.74,254.3874969482422,592.5499877929688
M&MFIN,14,36,14,2,1,1,73546,73.55,"41.13628005981445, 222.1127471923828","154.0400390625, 164.7707061767578"
MAANALU,14,36,14,0,0,0,0,0.0,,
MACPOWER,14,36,14,0,0,0,0,0.0,,
MADRASFERT,14,36,14,1,0,1,-10692,-10.69,25.25,17.649999618530273
MAGADSUGAR,14,36,14,0,0,0,0,0.0,,
