Ticker,MA1,MA2,RSI,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
VARDHACRLC,14,30,14,3,1,2,60886,60.89,"12.5, 66.94999694824219, 63.0","42.849998474121094, 48.20000076293945, 51.0"
VARDMNPOLY,14,30,14,2,0,2,-18378,-18.38,"7.829999923706055, 2.744999885559082","4.994999885559082, 1.940000057220459"
VARROC,14,30,14,0,0,0,0,0.0,,
VASCONEQ,14,30,14,0,0,0,0,0.0,,
VBL,14,30,14,0,0,0,0,0.0,,
VEDL,14,30,14,4,0,4,-24094,-24.09,"368.25, 280.45001220703125, 274.95001220703125, 274.20001220703125","282.04998779296875, 189.5, 222.1999969482422, 268.3500061035156"
VENKEYS,14,30,14,2,1,1,-1966,-1.97,"210.1999969482422, 3090.050048828125","273.1000061035156, 1896.5999755859375"
VENUSREM,14,30,14,0,0,0,0,0.0,,
VERTOZ,14,30,14,1,0,1,-12767,-12.77,182.1999969482422,103.8499984741211
VESUVIUS,14,30,14,2,2,0,60008,60.01,"265.6499938964844, 435.0","335.0, 1174.699951171875"
VETO,14,30,14,1,0,1,-11347,-11.35,130.5500030517578,83.25
VGUARD,14,30,14,0,0,0,0,0.0,,
VHL,14,30,14,2,1,1,8902,8.9,"290.0, 3386.300048828125","437.0, 2560.5"
VIDHIING,14,30,14,0,0,0,0,0.0,,
VIJAYA,14,30,14,0,0,0,0,0.0,,
VIKASECO,14,30,14,1,0,1,-15282,-15.28,5.300000190734863,2.799999952316284
VIKASLIFE,14,30,14,0,0,0,0,0.0,,
VIMTALABS,14,30,14,1,1,0,19963,19.96,101.69999694824219,173.0500030517578
VINATIORGA,14,30,14,0,0,0,0,0.0,,
VINDHYATEL,14,30,14,3,1,2,13795,13.8,"192.4499969482422, 343.25, 1126.199951171875","170.4499969482422, 610.0, 923.6500244140625"
VINYLINDIA,14,30,14,1,0,1,-15559,-15.56,18.700000762939453,9.399999618530273
VIPCLOTHNG,14,30,14,2,2,0,22653,22.65,"24.087987899780273, 23.399999618530273","27.617361068725586, 35.400001525878906"
VIPIND,14,30,14,4,3,1,81039,81.04,"45.81999969482422, 109.19999694824219, 127.25, 543.2999877929688","77.19999694824219, 80.30000305175781, 409.8500061035156, 597.6500244140625"
VIPULLTD,14,30,14,1,1,0,65489,65.49,20.200000762939453,62.75
VISAKAIND,14,30,14,2,0,2,-12951,-12.95,"24.700000762939453, 116.18000030517578","20.010000228881836, 87.9000015258789"
VISHNU,14,30,14,0,0,0,0,0.0,,
VISHWARAJ,14,30,14,0,0,0,0,0.0,,
VLSFINANCE,14,30,14,2,1,1,42418,42.42,"31.5, 21.549999237060547","17.549999237060547, 60.20000076293945"
VMART,14,30,14,2,1,1,34486,34.49,"824.5999755859375, 2765.85009765625","1871.0999755859375, 2485.199951171875"
VOLTAMP,14,30,14,1,1,0,11616,11.62,672.9500122070312,952.5999755859375
VOLTAS,14,30,14,2,1,1,2713,2.71,"180.9499969482422, 186.6999969482422","159.60000610351562, 223.39999389648438"
VRLLOG,14,30,14,1,1,0,16345,16.34,381.95001220703125,583.0999755859375
VSSL,14,30,14,0,0,0,0,0.0,,
VSTIND,14,30,14,3,2,1,54793,54.79,"528.75, 2269.14990234375, 3801.550048828125","1458.050048828125, 2771.949951171875, 3210.35009765625"
VSTTILLERS,14,30,14,1,1,0,35557,35.56,795.8499755859375,1790.6500244140625
VTL,14,30,14,2,0,2,-2209,-2.21,"47.70000076293945, 273.4800109863281","43.06999969482422, 265.04998779296875"
WABAG,14,30,14,0,0,0,0,0.0,,
WALCHANNAG,14,30,14,1,0,1,-7562,-7.56,196.8000030517578,146.9499969482422
WANBURY,14,30,14,0,0,0,0,0.0,,
WEALTH,14,30,14,0,0,0,0,0.0,,
WEBELSOLAR,14,30,14,0,0,0,0,0.0,,
WEIZMANIND,14,30,14,2,1,1,11975,11.97,"3.150485038757324, 3.7344970703125","1.8156009912490845, 7.199999809265137"
WEL,14,30,14,0,0,0,0,0.0,,
WELCORP,14,30,14,0,0,0,0,0.0,,
WELENT,14,30,14,2,0,2,-24691,-24.69,"128.14999389648438, 190.3000030517578","90.4000015258789, 98.55000305175781"
WELSPUNLIV,14,30,14,2,0,2,-16689,-16.69,"8.015000343322754, 79.5","4.84499979019165, 65.3499984741211"
WENDT,14,30,14,3,2,1,33374,33.37,"750.0, 1940.5999755859375, 2143.050048828125","1428.6500244140625, 1777.0, 2551.39990234375"
WESTLIFE,14,30,14,0,0,0,0,0.0,,
WHEELS,14,30,14,2,2,0,121076,121.08,"80.28268432617188, 656.2750244140625","385.0249938964844, 802.9500122070312"
WINDLAS,14,30,14,0,0,0,0,0.0,,
WINDMACHIN,14,30,14,2,1,1,357,0.36,"17.725000381469727, 28.0","22.850000381469727, 20.0"
WIPRO,14,30,14,2,1,1,1375,1.37,"145.78875732421875, 350.5","125.71878051757812, 416.04998779296875"
WOCKPHARMA,14,30,14,2,0,2,-28333,-28.33,"1332.970703125, 599.6524658203125","700.7314453125, 312.54754638671875"
WONDERLA,14,30,14,0,0,0,0,0.0,,
WSI,14,30,14,0,0,0,0,0.0,,
WSTCSTPAPR,14,30,14,1,0,1,-8021,-8.02,86.94999694824219,68.9000015258789
XCHANGING,14,30,14,1,1,0,20053,20.05,28.25,47.54999923706055
XPROINDIA,14,30,14,1,1,0,5443,5.44,25.899999618530273,30.433332443237305
YESBANK,14,30,14,2,2,0,18553,18.55,"47.31999969482422, 111.7699966430664","47.7599983215332, 183.64999389648438"
YUKEN,14,30,14,0,0,0,0,0.0,,
ZEEL,14,30,14,2,1,1,41962,41.96,"142.54042053222656, 195.35000610351562","115.44999694824219, 499.95001220703125"
ZEELEARN,14,30,14,0,0,0,0,0.0,,
ZEEMEDIA,14,30,14,0,0,0,0,0.0,,
ZENITHEXPO,14,30,14,1,0,1,-4752,-4.75,60.599998474121094,50.349998474121094
ZENSARTECH,14,30,14,4,1,3,74528,74.53,"32.459999084472656, 43.61000061035156, 247.16000366210938, 285.79998779296875","25.049999237060547, 173.0399932861328, 201.6999969482422, 272.1000061035156"
ZENTEC,14,30,14,0,0,0,0,0.0,,
ZFCVINDIA,14,30,14,2,1,1,155165,155.17,"800.25, 7423.0","5086.7998046875, 6301.7001953125"
ZODIACLOTH,14,30,14,2,1,1,3900,3.9,"230.86666870117188, 228.3000030517578","207.89999389648438, 270.95001220703125"
ZOMATO,14,30,14,0,0,0,0,0.0,,
ZOTA,14,30,14,0,0,0,0,0.0,,
ZUARI,14,30,14,1,0,1,-3698,-3.7,363.6499938964844,318.20001220703125
ZUARIIND,14,30,14,2,1,1,-5261,-5.26,"466.1000061035156, 158.25","547.5, 113.19999694824219"
ZYDUSLIFE,14,30,14,3,2,1,74272,74.27,"61.99333572387695, 195.63999938964844, 450.1000061035156","152.1199951171875, 405.1000061035156, 406.5"
ZYDUSWELL,14,30,14,0,0,0,0,0.0,,
20MICRONS,14,36,14,0,0,0,0,0.0,,
360ONE,14,36,14,0,0,0,0,0.0,,
3IINFOLTD,14,36,14,1,0,1,-14713,-14.71,74.5,39.45000076293945
3MINDIA,14,36,14,2,2,0,78464,78.46,"2540.64990234375, 5909.9501953125","3521.25, 18827.94921875"
5PAISA,14,36,14,0,0,0,0,0.0,,
63MOONS,14,36,14,0,0,0,0,0.0,,
A2ZINFRA,14,36,14,1,0,1,-14443,-14.44,13.600000381469727,6.599999904632568
AARON,14,36,14,0,0,0,0,0.0,,
AARTIDRUGS,14,36,14,3,1,2,97003,97.0,"12.287500381469727, 26.056249618530273, 173.2375030517578","10.09375, 120.98750305175781, 125.57499694824219"
AARTIIND,14,36,14,0,0,0,0,0.0,,
AARTISURF,14,36,14,0,0,0,0,0.0,,
AARVI,14,36,14,0,0,0,0,0.0,,
AAVAS,14,36,14,0,0,0,0,0.0,,
ABAN,14,36,14,1,0,1,-13016,-13.02,760.5999755859375,426.3999938964844
ABB,14,36,14,1,1,0,2223,2.22,944.3092041015625,988.7489013671875
ABCAPITAL,14,36,14,0,0,0,0,0.0,,
ABFRL,14,36,14,1,0,1,-5603,-5.6,263.0,214.35000610351562
ACC,14,36,14,2,1,1,-3271,-3.27,"951.0499877929688, 1986.050048828125","964.0999755859375, 1731.699951171875"
ACCELYA,14,36,14,2,0,2,-18281,-18.28,"119.44999694824219, 1164.800048828125","71.30000305175781, 907.1500244140625"
ACE,14,36,14,1,1,0,32713,32.71,39.099998474121094,80.44999694824219
ACLGATI,14,36,14,2,0,2,-4133,-4.13,"122.75, 122.4000015258789","114.44999694824219, 112.30000305175781"
ADANIENT,14,36,14,3,1,2,488387,488.39,"66.82792663574219, 66.49072265625, 79.88252258300781","46.19710159301758, 49.504276275634766, 1363.8499755859375"
ADANIGREEN,14,36,14,0,0,0,0,0.0,,
ADANIPORTS,14,36,14,2,0,2,-8141,-8.14,"395.8999938964844, 675.9000244140625","318.8500061035156, 612.6500244140625"
ADANIPOWER,14,36,14,1,0,1,-15444,-15.44,55.5,27.75
ADFFOODS,14,36,14,0,0,0,0,0.0,,
ADORWELD,14,36,14,2,1,1,8148,8.15,"213.25, 198.8000030517578","154.25, 304.3500061035156"
ADSL,14,36,14,0,0,0,0,0.0,,
ADVANIHOTR,14,36,14,1,1,0,638,0.64,23.5,24.825000762939453
ADVENZYMES,14,36,14,1,0,1,-8100,-8.1,352.8999938964844,266.20001220703125
AEGISCHEM,14,36,14,3,1,2,192511,192.51,"16.730966567993164, 24.1200008392334, 308.5","13.96500015258789, 189.89999389648438, 212.6999969482422"
AFFLE,14,36,14,0,0,0,0,0.0,,
AGARIND,14,36,14,0,0,0,0,0.0,,
AGI,14,36,14,3,1,2,-1711,-1.71,"24.051244735717773, 85.71190643310547, 107.66453552246094","29.22875213623047, 76.04722595214844, 92.6290512084961"
AHLEAST,14,36,14,0,0,0,0,0.0,,
AHLUCONT,14,36,14,0,0,0,0,0.0,,
AIAENG,14,36,14,2,1,1,58396,58.4,"400.95001220703125, 478.3999938964844","310.20001220703125, 1534.6500244140625"
AIRAN,14,36,14,0,0,0,0,0.0,,
AIROLAM,14,36,14,0,0,0,0,0.0,,
AJANTPHARM,14,36,14,2,2,0,2183265,2183.27,"12.711111068725586, 1086.13330078125","931.433349609375, 1209.800048828125"
AJMERA,14,36,14,0,0,0,0,0.0,,
AKSHARCHEM,14,36,14,1,0,1,-9864,-9.86,411.20001220703125,273.8999938964844
AKZOINDIA,14,36,14,2,2,0,14230,14.23,"622.75, 1266.199951171875","744.0499877929688, 1603.3499755859375"
ALANKIT,14,36,14,0,0,0,0,0.0,,
ALBERTDAVD,14,36,14,0,0,0,0,0.0,,
ALEMBICLTD,14,36,14,2,0,2,-31325,-31.33,"31.17511558532715, 59.599998474121094","11.399999618530273, 35.349998474121094"
ALICON,14,36,14,1,1,0,89754,89.75,99.0999984741211,392.5
ALKEM,14,36,14,1,1,0,4462,4.46,2599.39990234375,3004.699951171875
ALKYLAMINE,14,36,14,0,0,0,0,0.0,,
ALLCARGO,14,36,14,1,1,0,7054,7.05,30.274999618530273,36.79999923706055
ALLSEC,14,36,14,2,1,1,8961,8.96,"75.94999694824219, 136.0","30.899999618530273, 252.25"
ALMONDZ,14,36,14,2,1,1,-12331,-12.33,"18.200000762939453, 55.45000076293945","9.5, 59.400001525878906"
ALOKINDS,14,36,14,1,1,0,18000,18.0,12.5,19.399999618530273
ALPHAGEO,14,36,14,1,1,0,63872,63.87,232.8000030517578,723.5
AMBER,14,36,14,0,0,0,0,0.0,,
AMBIKCO,14,36,14,1,0,1,-2356,-2.36,1523.4000244140625,1379.300048828125
AMBUJACEM,14,36,14,0,0,0,0,0.0,,
AMRUTANJAN,14,36,14,2,2,0,35357,35.36,"145.9250030517578, 428.6000061035156","248.4499969482422, 609.1500244140625"
ANANTRAJ,14,36,14,1,0,1,-6631,-6.63,25.87241554260254,19.60413932800293
ANDHRAPAP,14,36,14,1,1,0,12888,12.89,93.30000305175781,132.9499969482422
ANDHRSUGAR,14,36,14,2,1,1,18301,18.3,"37.68000030517578, 119.5999984741211","61.66999816894531, 108.94999694824219"
ANGELONE,14,36,14,0,0,0,0,0.0,,
ANMOL,14,36,14,0,0,0,0,0.0,,
ANUP,14,36,14,0,0,0,0,0.0,,
ANURAS,14,36,14,0,0,0,0,0.0,,
APARINDS,14,36,14,1,1,0,24240,24.24,340.0,620.5
APCL,14,36,14,1,0,1,-882,-0.88,200.11102294921875,193.1101837158203
APCOTEXIND,14,36,14,2,2,0,796550,796.55,"6.099999904632568, 339.6000061035156","168.10000610351562, 438.1499938964844"
APEX,14,36,14,0,0,0,0,0.0,,
APLAPOLLO,14,36,14,0,0,0,0,0.0,,
APLLTD,14,36,14,1,1,0,682,0.68,743.5,756.75
APOLLO,14,36,14,0,0,0,0,0.0,,
APOLLOHOSP,14,36,14,1,1,0,78942,78.94,328.3999938964844,1195.300048828125
APOLLOPIPE,14,36,14,0,0,0,0,0.0,,
APOLLOTYRE,14,36,14,2,0,2,-4670,-4.67,"58.150001525878906, 244.0","56.5, 212.25"
APOLSINHOT,14,36,14,0,0,0,0,0.0,,
APTECHT,14,36,14,2,1,1,-3573,-3.57,"156.0357208251953, 205.75","118.10713958740234, 231.60000610351562"
ARCHIDPLY,14,36,14,1,1,0,37453,37.45,20.60251235961914,45.59968948364258
ARIES,14,36,14,1,0,1,-6352,-6.35,93.55000305175781,73.19999694824219
ARIHANTCAP,14,36,14,0,0,0,0,0.0,,
ARIHANTSUP,14,36,14,0,0,0,0,0.0,,
ARMANFIN,14,36,14,0,0,0,0,0.0,,
ARROWGREEN,14,36,14,1,0,1,-16300,-16.3,149.5,71.25
ARVEE,14,36,14,0,0,0,0,0.0,,
ARVIND,14,36,14,0,0,0,0,0.0,,
ARVINDFASN,14,36,14,0,0,0,0,0.0,,
ARVSMART,14,36,14,0,0,0,0,0.0,,
ASAHIINDIA,14,36,14,2,1,1,33391,33.39,"81.49700164794922, 111.05000305175781","67.00352478027344, 255.5"
ASAHISONG,14,36,14,2,1,1,3199,3.2,"175.1999969482422, 317.04998779296875","239.5, 243.60000610351562"
ASAL,14,36,14,2,0,2,-15574,-15.57,"81.92657470703125, 53.54999923706055","52.95000076293945, 38.75"
ASALCBR,14,36,14,0,0,0,0,0.0,,
ASHAPURMIN,14,36,14,2,1,1,-4722,-4.72,"89.1500015258789, 78.5","66.69999694824219, 88.69999694824219"
ASHIANA,14,36,14,0,0,0,0,0.0,,
ASHIMASYN,14,36,14,3,1,2,-1544,-1.54,"6.7572021484375, 7.755425930023193, 18.850000381469727","3.724139928817749, 14.5, 12.449999809265137"
ASHOKA,14,36,14,1,1,0,4764,4.76,85.13333129882812,97.66666412353516
ASHOKLEY,14,36,14,2,1,1,34552,34.55,"24.825000762939453, 46.45000076293945","22.799999237060547, 102.5"
ASIANHOTNR,14,36,14,0,0,0,0,0.0,,
ASIANPAINT,14,36,14,0,0,0,0,0.0,,
ASIANTILES,14,36,14,1,1,0,57319,57.32,65.26764678955078,191.4412384033203
ASMS,14,36,14,0,0,0,0,0.0,,
ASPINWALL,14,36,14,1,0,1,-10928,-10.93,223.25,143.5
ASTEC,14,36,14,2,2,0,295473,295.47,"48.20000076293945, 1084.6500244140625","511.8500061035156, 1350.3499755859375"
ASTERDM,14,36,14,0,0,0,0,0.0,,
ASTRAL,14,36,14,1,1,0,533868,533.87,9.243001937866211,173.4075469970703
ASTRAMICRO,14,36,14,0,0,0,0,0.0,,
ASTRAZEN,14,36,14,2,2,0,34236,34.24,"996.2999877929688, 1530.6500244140625","1314.050048828125, 2796.35009765625"
ATFL,14,36,14,2,1,1,25646,25.65,"263.6000061035156, 648.0","541.8499755859375, 523.9500122070312"
ATGL,14,36,14,0,0,0,0,0.0,,
ATLANTAA,14,36,14,3,0,3,-29820,-29.82,"64.01000213623047, 64.5, 80.44999694824219","58.79999923706055, 33.04999923706055, 51.25"
ATUL,14,36,14,0,0,0,0,0.0,,
ATULAUTO,14,36,14,0,0,0,0,0.0,,
AUBANK,14,36,14,0,0,0,0,0.0,,
AURIONPRO,14,36,14,2,0,2,-21279,-21.28,"200.2195587158203, 197.9817657470703","127.51224517822266, 128.60000610351562"
AUROPHARMA,14,36,14,2,0,2,-14271,-14.27,"84.29000091552734, 921.2999877929688","62.849998474121094, 727.2999877929688"
AURUM,14,36,14,1,0,1,-29280,-29.28,693.0821533203125,11.242118835449219
AUTOAXLES,14,36,14,3,1,2,1294,1.29,"466.1499938964844, 661.2000122070312, 1296.949951171875","337.0, 623.0999755859375, 1757.449951171875"
AUTOIND,14,36,14,1,0,1,-12600,-12.6,237.75,135.14999389648438
AVADHSUGAR,14,36,14,1,1,0,1836,1.84,495.8500061035156,531.0499877929688
AVANTIFEED,14,36,14,0,0,0,0,0.0,,
AVG,14,36,14,0,0,0,0,0.0,,
AVTNPL,14,36,14,1,1,0,23432,23.43,45.349998474121094,81.1500015258789
AWHCL,14,36,14,0,0,0,0,0.0,,
AXISBANK,14,36,14,2,0,2,-11539,-11.54,"205.13999938964844, 593.5999755859375","203.77999877929688, 379.0"
AXISCADES,14,36,14,2,1,1,-2893,-2.89,"22.5, 120.0","13.300000190734863, 161.89999389648438"
AYMSYNTEX,14,36,14,1,0,1,-3020,-3.02,75.0,66.0999984741211
BAJAJ-AUTO,14,36,14,1,1,0,36543,36.54,873.8499755859375,1948.6500244140625
BAJAJCON,14,36,14,1,0,1,-4799,-4.8,479.8500061035156,405.29998779296875
BAJAJELEC,14,36,14,3,2,1,-4622,-4.62,"269.8889465332031, 323.0036926269531, 901.712646484375","186.5213165283203, 334.8936767578125, 1020.4500122070312"
BAJAJFINSV,14,36,14,1,1,0,9925,9.93,1180.6300048828125,1528.5999755859375
BAJAJHIND,14,36,14,0,0,0,0,0.0,,
BAJAJHLDNG,14,36,14,0,0,0,0,0.0,,
BAJFINANCE,14,36,14,1,1,0,1443139,1443.14,44.34296798706055,2215.800048828125
BALAJITELE,14,36,14,0,0,0,0,0.0,,
BALAMINES,14,36,14,3,3,0,187046,187.05,"33.52000045776367, 68.44999694824219, 1001.9500122070312","40.599998474121094, 405.3500061035156, 2198.60009765625"
BALAXI,14,36,14,1,1,0,363673,363.67,5.699999809265137,70.31999969482422
BALKRISIND,14,36,14,0,0,0,0,0.0,,
BALMLAWRIE,14,36,14,2,1,1,4821,4.82,"56.02857208251953, 91.99166870117188","45.0476188659668, 125.03333282470703"
BALRAMCHIN,14,36,14,2,0,2,-23099,-23.1,"149.0500030517578, 162.9499969482422","83.3499984741211, 104.05000305175781"
BANARISUG,14,36,14,3,1,2,-4767,-4.77,"1309.550048828125, 900.0, 1866.449951171875","881.7000122070312, 813.0499877929688, 2414.35009765625"
BANCOINDIA,14,36,14,1,0,1,-8197,-8.2,131.10000610351562,94.5999984741211
BANDHANBNK,14,36,14,0,0,0,0,0.0,,
BANKBARODA,14,36,14,2,1,1,10075,10.07,"87.0, 185.89999389648438","137.75, 144.14999389648438"
BANKINDIA,14,36,14,0,0,0,0,0.0,,
BANSWRAS,14,36,14,1,1,0,18277,18.28,40.17499923706055,62.650001525878906
BARBEQUE,14,36,14,0,0,0,0,0.0,,
BASF,14,36,14,4,2,2,14978,14.98,"346.95001220703125, 858.9000244140625, 1370.8499755859375, 2228.75","551.75, 794.1500244140625, 1352.699951171875, 2301.050048828125"
BASML,14,36,14,1,0,1,-6103,-6.1,37.947547912597656,26.392696380615234
BATAINDIA,14,36,14,2,2,0,127773,127.77,"114.05000305175781, 811.0999755859375","502.95001220703125, 1529.3499755859375"
BAYERCROP,14,36,14,1,0,1,-5985,-5.99,5815.0498046875,4604.0498046875
BBL,14,36,14,0,0,0,0,0.0,,
BBOX,14,36,14,4,1,3,73700,73.7,"25.850000381469727, 39.845001220703125, 23.700000762939453, 28.979999542236328","16.520000457763672, 22.360000610351562, 13.420000076293945, 133.8000030517578"
BBTC,14,36,14,1,0,1,-10777,-10.78,108.8499984741211,68.12000274658203
BBTCL,14,36,14,0,0,0,0,0.0,,
BCG,14,36,14,1,1,0,176350,176.35,4.3199992179870605,29.399999618530273
BCLIND,14,36,14,0,0,0,0,0.0,,
BCONCEPTS,14,36,14,0,0,0,0,0.0,,
BDL,14,36,14,0,0,0,0,0.0,,
BECTORFOOD,14,36,14,0,0,0,0,0.0,,
BEDMUTHA,14,36,14,0,0,0,0,0.0,,
BEL,14,36,14,2,1,1,27725,27.73,"20.208585739135742, 20.102020263671875","15.21363639831543, 43.733333587646484"
BEML,14,36,14,1,1,0,10763,10.76,517.90625,710.0103759765625
BEPL,14,36,14,2,0,2,-24843,-24.84,"25.866666793823242, 105.9000015258789","14.033332824707031, 72.93333435058594"
BERGEPAINT,14,36,14,1,1,0,831075,831.08,17.857141494750977,512.4166870117188
BFINVEST,14,36,14,1,1,0,47548,47.55,85.6500015258789,220.85000610351562
BFUTILITIE,14,36,14,1,0,1,-8136,-8.14,681.9500122070312,490.29998779296875
BGRENERGY,14,36,14,0,0,0,0,0.0,,
BHAGERIA,14,36,14,1,1,0,332,0.33,157.75,159.85000610351562
BHAGYANGR,14,36,14,0,0,0,0,0.0,,
BHARATFORG,14,36,14,2,1,1,22725,22.72,"203.89999389648438, 574.3499755859375","380.4750061035156, 508.70001220703125"
BHARATRAS,14,36,14,0,0,0,0,0.0,,
BHARATWIRE,14,36,14,0,0,0,0,0.0,,
BHARTIARTL,14,36,14,2,0,2,-15642,-15.64,"394.0747375488281, 448.1051025390625","309.5818786621094, 336.709716796875"
BHEL,14,36,14,1,0,1,-3893,-3.89,307.9333190917969,266.8133239746094
BIGBLOC,14,36,14,0,0,0,0,0.0,,
BIL,14,36,14,1,1,0,59077,59.08,178.14999389648438,515.5999755859375
BIOCON,14,36,14,2,1,1,56367,56.37,"47.40833282470703, 77.125","45.641666412353516, 226.5500030517578"
BIRLACABLE,14,36,14,1,1,0,11942,11.94,23.100000381469727,32.400001525878906
BIRLACORPN,14,36,14,3,1,2,-18042,-18.04,"364.79998779296875, 545.9000244140625, 849.5","260.1000061035156, 321.54998779296875, 870.9500122070312"
BIRLAMONEY,14,36,14,2,0,2,-19279,-19.28,"25.649999618530273, 72.8499984741211","19.700000762939453, 45.54999923706055"
BLISSGVS,14,36,14,0,0,0,0,0.0,,
BLKASHYAP,14,36,14,1,1,0,24248,24.25,16.200000762939453,29.299999237060547
BLS,14,36,14,0,0,0,0,0.0,,
BLUEDART,14,36,14,2,2,0,144120,144.12,"905.5499877929688, 5574.35009765625","5083.2001953125, 6509.2001953125"
BLUESTARCO,14,36,14,3,1,2,9530,9.53,"204.5500030517578, 144.27499389648438, 420.92498779296875","167.0749969482422, 284.1000061035156, 229.72500610351562"
BODALCHEM,14,36,14,1,0,1,-9234,-9.23,118.44999694824219,80.8499984741211
BOMDYEING,14,36,14,2,0,2,-12424,-12.42,"124.7699966430664, 114.8499984741211","77.44999694824219, 104.55000305175781"
BOROLTD,14,36,14,0,0,0,0,0.0,,
BORORENEW,14,36,14,0,0,0,0,0.0,,
BOSCHLTD,14,36,14,1,1,0,94171,94.17,4867.39990234375,20545.099609375
BPCL,14,36,14,0,0,0,0,0.0,,
BPL,14,36,14,0,0,0,0,0.0,,
BRIGADE,14,36,14,2,1,1,7006,7.01,"82.56666564941406, 206.25","131.03334045410156, 130.14999389648438"
BRITANNIA,14,36,14,1,1,0,474965,474.97,160.0800018310547,2688.949951171875
BRNL,14,36,14,0,0,0,0,0.0,,
BROOKS,14,36,14,1,0,1,-7934,-7.93,84.24181365966797,61.75751876831055
BSE,14,36,14,0,0,0,0,0.0,,
BSHSL,14,36,14,0,0,0,0,0.0,,
BSOFT,14,36,14,3,2,1,20301,20.3,"37.63981246948242, 131.5373077392578, 250.1999969482422","65.33351135253906, 108.69999694824219, 275.25"
BUTTERFLY,14,36,14,2,1,1,20454,20.45,"315.6000061035156, 569.5499877929688","248.35000610351562, 1085.4000244140625"
BYKE,14,36,14,0,0,0,0,0.0,,
CAMLINFINE,14,36,14,1,0,1,-1347,-1.35,115.4000015258789,107.5999984741211
CAMS,14,36,14,0,0,0,0,0.0,,
CANBK,14,36,14,1,0,1,-1733,-1.73,75.62390899658203,70.90653228759766
CANFINHOME,14,36,14,2,1,1,-4024,-4.02,"16.074481964111328, 28.02471160888672","16.96546745300293, 21.052978515625"
CANTABIL,14,36,14,0,0,0,0,0.0,,
CAPACITE,14,36,14,0,0,0,0,0.0,,
CAPLIPOINT,14,36,14,0,0,0,0,0.0,,
CARBORUNIV,14,36,14,2,2,0,31019,31.02,"95.69999694824219, 198.89999389648438","132.0500030517578, 329.75"
CAREERP,14,36,14,1,0,1,-9015,-9.02,157.5500030517578,111.55000305175781
CARERATING,14,36,14,0,0,0,0,0.0,,
CARYSIL,14,36,14,0,0,0,0,0.0,,
CCHHL,14,36,14,0,0,0,0,0.0,,
CCL,14,36,14,1,1,0,210459,210.46,32.904998779296875,265.0
CDSL,14,36,14,1,1,0,26412,26.41,482.54998779296875,908.75
CEATLTD,14,36,14,1,0,1,-5922,-5.92,127.44999694824219,104.44999694824219
CENTENKA,14,36,14,3,0,3,-17142,-17.14,"271.70001220703125, 164.9499969482422, 393.75","170.9499969482422, 147.9499969482422, 344.20001220703125"
CENTRALBK,14,36,14,1,0,1,-10767,-10.77,102.80000305175781,67.8499984741211
CENTRUM,14,36,14,0,0,0,0,0.0,,
CENTUM,14,36,14,2,1,1,62401,62.4,"138.0500030517578, 136.0","77.30000305175781, 484.8500061035156"
CENTURYPLY,14,36,14,2,1,1,8654,8.65,"72.19999694824219, 137.9499969482422","48.400001525878906, 223.35000610351562"
CENTURYTEX,14,36,14,2,0,2,-18125,-18.13,"603.4500122070312, 917.5499877929688","419.20001220703125, 608.0"
CERA,14,36,14,0,0,0,0,0.0,,
CESC,14,36,14,2,0,2,-8812,-8.81,"75.51817321777344, 87.19999694824219","69.49500274658203, 69.3499984741211"
CGCL,14,36,14,1,1,0,88692,88.69,59.44159698486328,236.91250610351562
CGPOWER,14,36,14,2,0,2,-20081,-20.08,"85.91010284423828, 69.5328369140625","58.70622253417969, 45.00406265258789"
CHALET,14,36,14,0,0,0,0,0.0,,
CHAMBLFERT,14,36,14,2,2,0,36450,36.45,"67.55000305175781, 237.75","140.89999389648438, 274.6000061035156"
CHEMBOND,14,36,14,0,0,0,0,0.0,,
CHEMCON,14,36,14,0,0,0,0,0.0,,
CHEMFAB,14,36,14,0,0,0,0,0.0,,
CHENNPETRO,14,36,14,1,1,0,14329,14.33,191.89999389648438,283.3999938964844
CHOLAFIN,14,36,14,1,0,1,-11506,-11.51,36.40999984741211,22.6200008392334
CHOLAHLDNG,14,36,14,2,1,1,22609,22.61,"49.45026397705078, 661.9000244140625","94.8177719116211, 550.5499877929688"
CIEINDIA,14,36,14,3,1,2,8345,8.35,"112.4000015258789, 250.25, 236.14999389648438","183.75, 221.3000030517578, 171.85000610351562"
CIGNITITEC,14,36,14,0,0,0,0,0.0,,
CINELINE,14,36,14,0,0,0,0,0.0,,
CIPLA,14,36,14,2,2,0,6683,6.68,"275.04998779296875, 745.5999755859375","280.70001220703125, 900.5"
CLEDUCATE,14,36,14,0,0,0,0,0.0,,
CLSEL,14,36,14,0,0,0,0,0.0,,
COALINDIA,14,36,14,0,0,0,0,0.0,,
COCHINSHIP,14,36,14,0,0,0,0,0.0,,
COFFEEDAY,14,36,14,0,0,0,0,0.0,,
COFORGE,14,36,14,0,0,0,0,0.0,,
COLPAL,14,36,14,0,0,0,0,0.0,,
COMPUSOFT,14,36,14,1,0,1,-17120,-17.12,18.75,11.100000381469727
CONCOR,14,36,14,3,0,3,-12052,-12.05,"260.6400146484375, 551.739990234375, 679.5499877929688","221.81333923339844, 472.75, 580.25"
CONFIPET,14,36,14,0,0,0,0,0.0,,
